,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
1407,863,,,"Archaeological societies funded digs, revealing artifacts beyond deteriorated temple ruins.",,False,Archaeological societies funded digs revealing artifacts beyond deteriorated temple ruins,archaeological society fund dig reveal artifact deteriorate temple ruin,1407.0,964.0
734,190,,,"Housekeeping staff sanitized corridors, enforcing hygiene protocols within hospital complexes.",,False,Housekeeping staff sanitized corridors enforcing hygiene protocols within hospital complexes,housekeeping staff sanitize corridor enforce hygiene protocol hospital complex,734.0,191.0
717,173,,,"Tech companies implemented data encryption, safeguarding user information from intrusions.",,False,teach companies implemented data encryption safeguarding user information from intrusions,teach company implement datum encryption safeguard user information intrusion,717.0,174.0
454,454,,,"The crisp, minty aroma of spearmint refreshed her tired senses.",,True,The crisp minty aroma of spearmint refreshed her tired senses,crisp minty aroma spearmint refresh tired sense,454.0,455.0
264,264,,,A faintly sweet smell of maple syrup lingered on the pancakes.,,True,A faintly sweet smell of maple syrup lingered on the pancakes,faintly sweet smell maple syrup linger pancake,264.0,265.0
75,75,,,"Burning incense filled the temple with its rich, spicy smoke.",,True,Burning incense filled the temple with its rich spicy smoke,burn incense fill temple rich spicy smoke,75.0,76.0
1865,1321,,,"Farmers shifted tactics, rotating crops restoring nutrients in depleted farmland soil.",,False,Farmers shifted tactics rotating crops restoring nutrients in depleted farmland soil,farmer shift tactic rotate crop restore nutrient deplete farmland soil,1865.0,1424.0
444,444,,,"The sweet, fruity scent of peaches perfumed the ripe orchard air.",,True,The sweet fruity scent of peaches perfumed the ripe orchard air,sweet fruity scent peach perfume ripe orchard air,444.0,445.0
395,395,,,"The earthy, damp scent of rain-soaked soil filled the air.",,True,The earthy damp scent of rain-soaked soil filled the air,earthy damp scent rain soak soil fill air,395.0,396.0
176,176,,,A faintly sweet smell of honey lingered in the bee farm.,,True,A faintly sweet smell of honey lingered in the bee farm,faintly sweet smell honey linger farm,176.0,177.0
1042,498,,,"District attorneys prosecuted suspects, ensuring justice within society's legal system.",,False,District attorneys prosecuted suspects ensuring justice within society's legal system,district attorney prosecute suspect ensure justice society legal system,1042.0,599.0
1952,1408,,,"Heritage archivists preserved letters, assembling comprehensive genealogical libraries for distant descendants.",,False,Heritage archivists preserved letters assembling comprehensive genealogical libraries for distant descendants,heritage archivist preserve letter assemble comprehensive genealogical library distant descendant,1952.0,1511.0
1583,1039,,,"Pilots underwent simulations, learning recovery maneuvers during violent turbulence encounters.",,False,Pilots underwent simulations learning recovery maneuvers during violent turbulence encounters,pilot undergo simulation learn recovery maneuver violent turbulence encounter,1583.0,1140.0
1833,1289,,,"Ski lodge expansions accommodated patrons, supporting year-round mountain recreation economies.",,False,Ski lodge expansions accommodated patrons supporting year-round mountain recreation economies,expansion accommodate patron support year round mountain recreation economy,1833.0,1391.0
1558,1014,,,Newspapers published expos,,False,Newspapers published expos,newspaper publish expos,1558.0,1115.0
595,51,,,"Rapid drummers synchronized beats, energizing dancers along crowded carnival processions downtown.",,False,Rapid drummers synchronized beats energizing dancers along crowded carnival processions downtown,rapid drummer synchronize beat energize dancer crowded carnival procession downtown,595.0,52.0
61,61,,,Burnt rubber filled the air after the car screeched to a stop.,,True,Burnt rubber filled the air after the car screeched to a stop,burn rubber fill air car screech stop,61.0,62.0
1296,752,,,"Genetics labs sequenced algae, revealing breakthroughs regarding biofuel production methods.",,False,Genetics labs sequenced algae revealing breakthroughs regarding biofuel production methods,genetic lab sequence algae reveal breakthrough biofuel production method,1296.0,853.0
872,328,,,"Chess instructors taught openings, building strategic awareness among club newcomers.",,False,Chess instructors taught openings building strategic awareness among club newcomers,chess instructor teach opening build strategic awareness club newcomer,872.0,429.0
1681,1137,,,"Coastal watchers spotted orcas, noting patterns within protected maritime corridors.",,False,Coastal watchers spotted orcas noting patterns within protected maritime corridors,coastal watcher spot orcas note pattern protect maritime corridor,1681.0,1238.0
216,216,,,The stale smell of old newspapers lingered in the dusty archive.,,True,The stale smell of old newspapers lingered in the dusty archives,stale smell old newspaper linger dusty archive,216.0,217.0
278,278,,,'92s storefront window.,,True,'92s storefront window,storefront window,278.0,279.0
1392,848,,,"Software testers flagged regressions, preventing glitches during new feature rollouts.",,False,Software testers flagged regressions preventing glitches during new feature rollouts.,software tester flag regression prevent glitch new feature rollout,1392.0,949.0
36,36,,,Freshly painted walls gave off a chemical but clean scent.,,True,Freshly painted walls gave off a chemical but clean scent,freshly paint wall give chemical clean scent,36.0,37.0
1709,1165,,,"University archivists restored manuscripts, safeguarding accounts integral to academic research.",,False,University archivists restored manuscripts safeguarding accounts integral to academic research,university archivist restore manuscript safeguarding account integral academic research,1709.0,1266.0
662,118,,,"Orchestras performed pieces, captivating audiences inside historical concert venues worldwide.",,False,Orchestras performed pieces captivating audiences inside historical concert venues worldwide,orchestra perform piece captivate audience historical concert venue worldwide,662.0,119.0
2035,1491,,,"Writers composed essays, analyzing cultural trends dominating modern consumer decision-making.",,False,Writers composed essays analyzing cultural trends dominating modern consumer decision-making.,writer compose essay analyze cultural trend dominate modern consumer decision making,2035.0,1594.0
1971,1427,,,"Sculptors polished statues, unveiling creations highlighting symbolic national pride motifs.",,False,Sculptors polished statues unveiling creations highlighting symbolic national pride motifs,sculptor polish statue unveil creation highlight symbolic national pride motifs,1971.0,1530.0
977,433,,,"Paramedics evaluated emergencies, administering lifesaving techniques under hospital ward conditions.",,False,Paramedics evaluated emergencies administering lifesaving techniques under hospital ward conditions,paramedic evaluate emergency administer lifesave technique hospital ward condition,977.0,534.0
1769,1225,,,"Ornithologists followed migration, tracking seasonal changes among flocks visiting wetlands.",,False,Ornithologists followed migration tracking seasonal changes among flocks visiting wetlands,ornithologist follow migration track seasonal change flock visit wetland,1769.0,1327.0
738,194,,,"Stock analysts tracked market fluctuations, issuing recommendations through real-time systems.",,False,Stock analysts tracked market fluctuations issuing recommendations through mealtime systems,stock analyst track market fluctuation issue recommendation mealtime system,738.0,195.0
191,191,,,"The rich, buttery fragrance of popcorn filled the movie theater.",,True,The rich buttery fragrance of popcorn filled the movie theater,rich buttery fragrance popcorn fill movie theater,191.0,192.0
919,375,,,"Concert promoters reserved venues, finalizing performance lineups targeting local fanbases.",,False,Concert promoters reserved venues finalizing performance lineups targeting local fanbases.,concert promoter reserve venue finalize performance lineup target local fanbase,919.0,476.0
456,456,,,'92s wheel.,,True,'92s wheel,wheel,456.0,457.0
1417,873,,,"Biochemists analyzed viruses, prioritizing vaccine prototypes addressing potential global outbreaks.",,False,Biochemists analyzed viruses prioritizing vaccine prototypes addressing potential global outbreaks,biochemist analyze virus prioritize vaccine prototype address potential global outbreak,1417.0,974.0
675,131,,,"Energetic volunteers directed traffic, guiding visitors toward festival parking lots.",,False,Energetic volunteers directed traffic guiding visitors toward festival parking lots,energetic volunteer direct traffic guide visitor festival parking lot,675.0,132.0
760,216,,,"Aquarists monitored exotic species, ensuring balanced ecosystems within massive aquarium exhibits.",,False,aquarist monitored exotic species ensuring balanced ecosystems within massive aquarium exhibits,aquarist monitor exotic specie ensure balanced ecosystem massive aquarium exhibit,760.0,317.0
2036,1492,,,"Film composers orchestrated scores, guiding emotional tones through cinematic narrative arcs.",,False,Film composers orchestrated scores guiding emotional tones through cinematic narrative arcs,film composer orchestrate score guide emotional tone cinematic narrative,2036.0,1595.0
1889,1345,,,"Election monitors ensured fairness, validating votes cast during closely contested races.",,False,Election monitors ensured fairness validating votes cast during closely contested races,election monitor ensure fairness validate vote cast closely contest race,1889.0,1448.0
728,184,,,"Town historians documented personal diaries, unveiling narratives from surviving relatives.",,False,Town historians documented personal diaries unveiling narratives from surviving relatives,town historian document personal diary unveil narrative survive relative,728.0,185.0
1851,1307,,,"Students improvised dance routines, fusing modern styles with classical cultural traditions.",,False,Students improvised dance routines fusing modern styles with classical cultural traditions,student improvise dance routine fuse modern style classical cultural tradition,1851.0,1410.0
1399,855,,,"Naturopathic practitioners guided clients, recommending balanced lifestyles supporting holistic health.",,False,Naturopathic practitioners guided clients recommending balanced lifestyles supporting holistic health,naturopathic practitioner guide client recommend balanced lifestyle support holistic health,1399.0,956.0
412,412,,,"The fresh, zesty aroma of tangerines brightened the snowy winter day.",,True,The fresh zesty aroma of tangerines brightened the snowy winter day,fresh zesty aroma tangerine brighten snowy winter day,412.0,413.0
1098,554,,,"Child psychologists documented progress, assisting families resolving developmental barriers systematically.",,False,Child psychologists documented progress assisting families resolving developmental barriers systematically,child psychologist document progress assist family resolve developmental barrier systematically,1098.0,655.0
1516,972,,,"Swim instructors paced drills, refining strokes for advanced competitive swimmers.",,False,Swim instructors paced drills refining strokes for advanced competitive swimmers,swim instructor pace drill refine stroke advanced competitive swimmer,1516.0,1073.0
1524,980,,,"Book illustrators storyboarded chapters, helping authors envision future graphic novel expansions.",,False,Book illustrators storyboard chapters helping authors envision future graphic novel expansions,book illustrator chapter help author envision future graphic novel expansion,1524.0,1081.0
825,281,,,"Storm watchers gathered instruments, analyzing barometric pressure before violent weather converged.",,False,Storm watchers gathered instruments analyzing barometric pressure before violent weather converged,storm watcher gather instrument analyze barometric pressure violent weather converge,825.0,382.0
1711,1167,,,"Flood control agencies dredged canals, optimizing drainage throughout monsoon-prone basins.",,False,Flood control agencies dredged canals optimizing drainage throughout monsoon-prone basins,flood control agency dredge canal optimize drainage monsoon prone basin,1711.0,1268.0
616,72,,,"Cheerful volunteers planted young seedlings, promoting sustainability across neglected urban districts.",,False,Cheerful volunteers planted young seedlings promoting sustainability across neglected urban districts,cheerful volunteer plant young seedling promote sustainability neglect urban district,616.0,73.0
114,114,,,"Ripe bananas filled the kitchen with their soft, sugary fragrance.",,True,Ripe bananas filled the kitchen with their soft sugary fragrance,ripe banana fill kitchen soft sugary fragrance,114.0,115.0
417,417,,,A faintly floral honeysuckle fragrance sweetened the evening air by the fence.,,True,A faintly floral honeysuckle fragrance sweetened the evening air by the fence,faintly floral honeysuckle fragrance sweeten evening air fence,417.0,418.0
2097,1553,,,"Satellite imaging revealed glaciers, highlighting significant ice loss threatening polar habitats.",,False,Satellite imaging revealed glaciers highlighting significant ice loss threatening polar habitats,satellite imaging reveal glacier highlight significant ice loss threaten polar habitat,2097.0,1656.0
969,425,,,"Coaches evaluated lineups, optimizing player positions during tournament elimination matches.",,False,Coaches evaluated lineups optimizing player positions during tournament elimination matches,coach evaluate lineup optimize player position tournament elimination match,969.0,526.0
604,60,,,"Stray dogs howled mournfully, echoing across deserted farmland at moonlit hours.",,False,Stray dogs howled mournfully echoing across deserted farmland at moonlit hours,stray dog howl mournfully echo desert farmland moonlit hour,604.0,61.0
2101,1557,,,"Hydroponics experts integrated sensors, automating nutrient delivery for urban produce markets.",,False,Hydroponics experts integrated sensors automating nutrient delivery for urban produce markets,hydroponics expert integrate sensor automate nutrient delivery urban produce market,2101.0,1660.0
89,89,,,The overwhelming stench of spoiled milk filled the kitchen.,,True,The overwhelming stench of spoiled milk filled the kitchen,overwhelming stench spoiled milk fill kitchen,89.0,90.0
848,304,,,"Travel bloggers documented journeys, offering reviews of hidden international destinations.",,False,Travel bloggers documented journeys offering reviews of hidden international destinations,travel blogger document journey offer review hidden international destination,848.0,405.0
2042,1498,,,"Filmmakers surveyed jungles, documenting rare birds for forthcoming global nature features.",,False,Filmmakers surveyed jungles documenting rare birds for forthcoming global nature features,filmmaker survey jungle document rare bird forthcoming global nature feature,2042.0,1601.0
2100,1556,,,"Philosophical societies debated consciousness, challenging interpretive models proposed by leading academic thinkers.",,False,Philosophical societies debated consciousness challenging interpretive models proposed by leading academic thinkers,philosophical society debate consciousness challenge interpretive model propose lead academic thinker,2100.0,1659.0
753,209,,,"Marine biologists mapped reefs, documenting fish behaviors across newly discovered habitats.",,False,Marine biologists mapped reefs documenting fish behaviors across newly discovered habitats,marine biologist map reef document fish behavior newly discover habitat,753.0,310.0
498,498,,,"The acrid, burnt smell of overroasted coffee clung to the caf",,True,The acrid burnt smell of overrated coffee clung to the can,acrid burn smell overrated coffee cling,498.0,499.0
1276,732,,,"Travellers ascended volcanoes, documenting craters formed by centuries-old geologic upheavals.",,False,Travellers ascended volcanoes documenting craters formed by centuries-old geologic upheavals,traveller ascend volcano document crater form century old geologic upheaval,1276.0,833.0
1325,781,,,"Student coalitions lobbied politicians, elevating concerns regarding hazards impacting schools.",,False,Student coalitions lobbied politicians elevating concerns regarding hazards impacting schools,student coalition lobby politician elevate concern hazard impact school,1325.0,882.0
11,11,,,An acrid scent of burnt toast lingered unpleasantly in the air.,,True,An acrid scent of burnt toast lingered unpleasantly in the air,acrid scent burn toast linger unpleasantly air,11.0,12.0
396,396,,,A faintly floral orange blossom aroma enhanced the delicate perfume.,,True,A faintly floral orange blossom aroma enhanced the delicate perfume,faintly floral orange blossom aroma enhance delicate perfume,396.0,397.0
284,284,,,"The tangy, refreshing smell of lime mixed with the salt air.",,True,The tangy refreshing smell of lime mixed with the salt air,tangy refreshing smell lime mix salt air,284.0,285.0
2007,1463,,,"Ceramic workshops taught glazing, enriching craftspeople designing functional wares for buyers.",,False,Ceramic workshops taught glazing enriching craftspeople designing functional wares for buyers,ceramic workshop teach glazing enrich craftspeople design functional ware buyer,2007.0,1566.0
1066,522,,,"Explorers mapped glaciers, studying melt rates impacted by warming climates.",,False,Explorers mapped glaciers studying melt rates impacted by warming climates,explorer map glacier study melt rate impact warm climate,1066.0,623.0
1191,647,,,"Paramilitary forces trained recruits, fortifying positions against territorial infiltration attempts.",,False,Paramilitary forces trained recruits fortifying positions against territorial infiltration attempts,paramilitary force train recruit fortify position territorial infiltration attempt,1191.0,748.0
1440,896,,,"Park rangers alerted visitors, cautioning about landslides along popular hiking trails.",,False,Park rangers alerted visitors cautioning about landslides along popular hiking trails,park ranger alert visitor caution landslide popular hiking trail,1440.0,997.0
1962,1418,,,"Town leaders replaced signage, improving safety along curved mountain thoroughfares.",,False,Town leaders replaced signage improving safety along curved mountain thoroughfares,town leader replace signage improve safety curve mountain thoroughfare,1962.0,1521.0
1450,906,,,"Vaccine researchers tested samples, pursuing breakthroughs against emerging global health threats.",,False,Vaccine researchers tested samples pursuing breakthroughs against emerging global health threats,vaccine researcher test sample pursue breakthrough emerge global health threat,1450.0,1007.0
690,146,,,"Stamp collectors treasured exclusive editions, trading across online marketplaces globally.",,False,Stamp collectors treasured exclusive editions trading across online marketplaces globally,stamp collector treasure exclusive edition trade online marketplace globally,690.0,147.0
1834,1290,,,"Lifeguards rescued kayakers, averting tragedy along perilous whitewater rapids downstream.",,False,Lifeguards rescued kayaker averting tragedy along perilous whitewater rapids downstream,lifeguard rescue kayaker avert tragedy perilous whitewater rapid downstream,1834.0,1392.0
1568,1024,,,"Librarians arranged bilingual storytimes, encouraging cross-cultural literacy among community families.",,False,"Librarians arranged bilingual storytimes, encouraging cross-cultural literacy among community families",librarian arrange bilingual storytime encourage cross cultural literacy community family,1568.0,1125.0
2079,1535,,,"Horse breeders introduced sires, improving bloodlines for prestigious racing circuits globally.",,False,Horse breeders introduced sires improving bloodlines for prestigious racing circuits globally,horse breeder introduce sire improve bloodline prestigious racing circuit globally,2079.0,1638.0
689,145,,,"National museums displayed ancient relics, engaging visitors about early civilizations.",,False,National museums displayed ancient relics engaging visitors about early civilizations,national museum display ancient relic engage visitor early civilization,689.0,146.0
851,307,,,"Coders hacked prototypes, revealing software vulnerabilities for corporate security assessments.",,False,Coders hacked prototypes revealing software vulnerabilities for corporate security assessments,coder hack prototype reveal software vulnerability corporate security assessment,851.0,408.0
1498,954,,,"Ornithology students banded birds, collecting migration data critical for conservation strategies.",,False,Ornithology students banded birds collecting migration data critical for conservation strategies,ornithology student band bird collect migration datum critical conservation strategy,1498.0,1055.0
159,159,,,The earthy scent of freshly tilled soil filled the garden.,,True,The earthy scent of freshly tilled soil filled the garden,earthy scent freshly till soil fill garden,159.0,160.0
895,351,,,"Book clubs encouraged discussions, exposing readers to contemporary literary works.",,False,Book clubs encouraged discussions exposing readers to contemporary literary works,book club encourage discussion expose reader contemporary literary work,895.0,452.0
1773,1229,,,"Mayors prioritized flooding defenses, enacting measures safeguarding riverbank neighborhoods from storms.",,False,Mayors prioritized flooding defenses enacting measures safeguarding riverbank neighborhoods from storms,mayor prioritize flooding defense enact measure safeguard riverbank neighborhood storm,1773.0,1331.0
257,257,,,"The warm, nutty aroma of toasted walnuts filled the bakery",,True,The warm nutty aroma of toasted walnuts filled the bakery,warm nutty aroma toast walnut fill bakery,257.0,258.0
335,335,,,The pungent smell of soy sauce marinated the sizzling chicken stir-fry.,,True,The pungent smell of soy sauce marinated the sizzling chicken stir-fry.,pungent smell soy sauce marinate sizzle chicken stir fry,335.0,336.0
2081,1537,,,"Elementary instructors organized lessons, encouraging cooperation among students tackling group projects.",,False,Elementary instructors organized lessons encouraging cooperation among students tackling group projects,elementary instructor organize lesson encourage cooperation student tackle group project,2081.0,1640.0
1039,495,,,"Dancers formed crescendos, forging dramatic sequences that elicited standing ovations.",,False,Dancers formed crescendos forging dramatic sequences that elicited standing ovations,dancer form crescendo forge dramatic sequence elicit stand ovation,1039.0,596.0
515,515,,,"The smoky, aromatic smell of hickory wood rose from the barbecue pit.",,True,The smoky aromatic smell of hickory wood rose from the barbecue pity,smoky aromatic smell hickory rise barbecue pity,515.0,516.0
1348,804,,,"Acclaimed playwrights dramatized societal issues, demanding introspection from captive theater audiences.",,False,Acclaimed playwrights dramatized societal issues demanding introspection from captive theater audiences,acclaim playwright dramatize societal issue demand introspection captive theater audience,1348.0,905.0
1015,471,,,"Tribal gatherings strengthened alliances, promoting shared traditions among indigenous communities.",,False,Tribal gatherings strengthened alliances promoting shared traditions among indigenous communities,tribal gathering strengthen alliance promote shared tradition indigenous community,1015.0,572.0
768,224,,,"Basketball coaches developed plays, instructing teams on court strategies during practice.",,False,Basketball coaches developed plays instructing teams on court strategies during practice,basketball coach develop play instruct team court strategy practice,768.0,325.0
1964,1420,,,"Astronautical teams analyzed rover data, noting geological composition beneath Martian landscapes.",,False,Astronautical teams analyzed rover data noting geological composition beneath Martian landscapes,astronautical team analyze rover datum note geological composition martian landscape,1964.0,1523.0
761,217,,,"Filmmakers directed cast members, shaping authentic performances for gritty historical dramas.",,False,Filmmakers directed cast members shaping authentic performances for gritty historical dramas,filmmaker direct cast member shape authentic performance gritty historical drama,761.0,318.0
1246,702,,,"Political cartoonists depicted satire, highlighting controversies overshadowed by mainstream coverage.",,False,Political cartoonists depicted satire highlighting controversies overshadowed by mainstream coverage,political cartoonist depict satire highlight controversy overshadow mainstream coverage,1246.0,803.0
1203,659,,,"Electricians wired circuits, preventing overloads throughout commercial complexes under construction.",,False,Electricians wired circuits preventing overloads throughout commercial complexes under construction,electrician wire circuit prevent overload commercial complex construction,1203.0,760.0
1657,1113,,,"Medieval scholars debated theology, shaping dogma across monastic scriptoria worldwide.",,False,Medieval scholars debated theology shaping dogma across monastic scriptoria worldwide,medieval scholar debate theology shape dogma monastic scriptoria worldwide,1657.0,1214.0
1123,579,,,"Veterinary colleges taught anatomy, preparing students for specialized clinical responsibilities.",,False,Veterinary colleges taught anatomy preparing students for specialized clinical responsibilities,veterinary college teach anatomy prepare student specialized clinical responsibility,1123.0,680.0
521,521,,,"The earthy, damp smell of fallen leaves filled the autumn woods.",,True,The earthy damp smell of fallen leaves filled the autumn woods,earthy damp smell fall leave fill autumn wood,521.0,522.0
22,22,,,"Freshly cut grass brought a bright, lively smell to summer.",,True,Freshly cut grass brought a bright lively smell to summer,freshly cut grass bring bright lively smell summer,22.0,23.0
356,356,,,"The nutty, rich aroma of hazelnut spread filled the sandwich shop.",,True,The nutty rich aroma of hazelnut spread filled the sandwich shop,nutty rich aroma hazelnut spread fill sandwich shop,356.0,357.0
1277,733,,,"Automotive historians restored prototypes, showcasing designs impacting mass transportation concepts.",,False,Automotive historians restored prototypes showcasing designs impacting mass transportation concepts,automotive historian restore prototype showcasing design impact mass transportation concept,1277.0,834.0
1312,768,,,"Dramatists adapted classic tragedies, updating language while preserving thematic complexities.",,False,Dramatists adapted classic tragedies updating language while preserving thematic complexities,dramatist adapt classic tragedy update language preserve thematic complexity,1312.0,869.0
1893,1349,,,"Cinematographers arranged filters, crafting atmosphere for sci-fi productions featuring futuristic landscapes.",,False,Cinematographers arranged filters crafting atmosphere for sci-fi productions featuring futuristic landscapes,cinematographer arrange filter craft atmosphere fi production feature futuristic landscape,1893.0,1452.0
340,340,,,"A faintly sweet, floral lavender scent lingered in the laundry room.",,True,A faintly sweet floral lavender scent lingered in the laundry room,faintly sweet floral lavender scent linger laundry room,340.0,341.0
431,431,,,A faintly sweet scent of roses drifted from the garden path.,,True,A faintly sweet scent of roses drifted from the garden path,faintly sweet scent rose drift garden path,431.0,432.0
473,473,,,The faint metallic odor of old tools filled the forgotten workshop.,,True,The faint metallic odor of old tools filled the forgotten workshop,faint metallic odor old tool fill forgotten workshop,473.0,474.0
217,217,,,The savory aroma of sizzling bacon wafted from the kitchen stove.,,True,The savory aroma of sizzling bacon wafted from the kitchen stove,savory aroma sizzling bacon waft kitchen stove,217.0,218.0
911,367,,,"Choir instructors arranged harmonies, supporting vocal development for chorus members.",,False,Choir instructors arranged harmonies supporting vocal development for chorus members,instructor arrange harmony support vocal development chorus member,911.0,468.0
1227,683,,,"Videographers edited reels, refining angles that showcased scenic travel locations.",,False,Videographers edited reels refining angles that showcased scenic travel locations,videographer edit reel refining angle showcase scenic travel location,1227.0,784.0
1795,1251,,,"University councils appointed chairs, rotating leadership among diverse academic departments regularly.",,False,University councils appointed chairs rotating leadership among diverse academic departments regularly,university council appoint chair rotate leadership diverse academic department regularly,1795.0,1353.0
1011,467,,,"Astronomers scheduled watch parties, showcasing eclipses visible over desert observatories.",,False,Astronomers scheduled watch parties showcasing eclipses visible over desert observatories,astronomer schedule watch party showcase eclipse visible desert observatory,1011.0,568.0
957,413,,,"Beach lifeguards arranged equipment, training recruits for surf rescue operations.",,False,Beach lifeguards arranged equipment training recruits for surf rescue operations,beach lifeguard arrange equipment training recruit surf rescue operation,957.0,514.0
93,93,,,"Freshly grated nutmeg gave the pie its warm, spicy aroma.",,True,Freshly grated nutmeg gave the pie its warm spicy aroma,freshly grate nutmeg give pie warm spicy aroma,93.0,94.0
1008,464,,,"Canyon guides arranged ropes, assisting trekkers with descending narrow ledges.",,False,Canyon guides arranged ropes assisting trekkers with descending narrow ledges,canyon guide arrange rope assist trekker descend narrow ledge,1008.0,565.0
1070,526,,,"Retired librarians compiled indexes, archiving manuscripts for genealogical detectives worldwide.",,False,Retired librarians compiled indexes archiving manuscripts for genealogical detectives worldwide,retire librarian compile index archive manuscript genealogical detective worldwide,1070.0,627.0
1092,548,,,"Teachers assigned essays, asking pupils to interpret canonical texts critically.",,False,Teachers assigned essays asking pupils to interpret canonical texts critically,teacher assign essay ask pupil interpret canonical text critically,1092.0,649.0
1784,1240,,,"Emerging sculptors taught apprentices, transferring knowledge across generational creative lineages.",,False,Emerging sculptors taught apprentices transferring knowledge across generational creative lineages,emerge sculptor teach apprentice transfer knowledge generational creative lineage,1784.0,1342.0
1308,764,,,"Engineering consortia tested beams, certifying durability for large-scale bridge expansions.",,False,Engineering consortia tested beams certifying durability for large-scale bridge expansions,engineering consortium test beam certify durability large scale bridge expansion,1308.0,865.0
696,152,,,"Weekend campers shared campfire stories, forging friendships across lakeside areas.",,False,Weekend campers shared campfire stories forging friendships across lakeside areas,weekend camper share campfire story forge friendship lakeside area,696.0,153.0
2019,1475,,,"Theatre proprietors revamped stages, equipping spaces for immersive modern musical spectacles.",,False,Theatre proprietors revamped stages equipping spaces for immerse modern musical spectacles,theatre proprietor revamp stage equip space immerse modern musical spectacle,2019.0,1578.0
996,452,,,"Sports psychologists counseled athletes, enhancing confidence during high-stakes competitive events.",,False,Sports psychologists counseled athletes enhancing confidence during high-stakes competitive events,sport psychologist counsel athlete enhance confidence high stake competitive event,996.0,553.0
1458,914,,,"Illustrators colored storyboards, defining character emotions within upcoming animated features.",,False,Illustrators colored storyboards defining character emotions within upcoming animated features,illustrator color storyboard define character emotion upcoming animate feature,1458.0,1015.0
153,153,,,"Steamed dumplings released a savory, umami-rich aroma into the dining area.",,True,Steamed dumplings released a savory umami-rich aroma into the dining area,steamed dumpling release savory umami rich aroma dining area,153.0,154.0
1099,555,,,"Skilled radiologists examined scans, identifying anomalies requiring targeted medical interventions.",,False,Skilled radiologists examined scans identifying anomalies requiring targeted medical interventions,skilled radiologist examine scan identify anomaly require targeted medical intervention,1099.0,656.0
1933,1389,,,"Interfaith dialogue expanded trust, bridging perspectives beyond historic theological boundaries.",,False,Interfaith dialogue expanded trust bridging perspectives beyond historic theological boundaries,interfaith dialogue expand trust bridge perspective historic theological boundary,1933.0,1492.0
2140,1596,,,"Museums established field stations, urging volunteers to classify fossils across dig sites.",,False,Museums established field stations urging volunteers to classify fossils across dig sites,museum establish field station urge volunteer classify fossil dig site,2140.0,1699.0
789,245,,,"Ethnomusicologists documented ceremonial chants, safeguarding intangible heritage within remote tribal communities.",,False,Ethnomusicologists documented ceremonial chants safeguarding intangible heritage within remote tribal communities,ethnomusicologist document ceremonial chant safeguard intangible heritage remote tribal community,789.0,346.0
580,36,,,Tall oak trees sheltered small creatures seeking refuge from midday heat.,,False,Tall oak trees sheltered small creatures seeking refuge from midday heat,tall oak tree shelter small creature seek refuge midday heat,580.0,37.0
1470,926,,,"Mineral prospectors detected gold, raising prospects for expanded regional economic growth.",,False,Mineral prospectors detected gold raising prospects for expanded regional economic growth,mineral prospector detect gold raise prospect expand regional economic growth,1470.0,1027.0
703,159,,,"Citizens formed neighborhood watch groups, reporting suspicious activities to authorities.",,False,Citizens formed neighborhood watch groups reporting suspicious activities to authorities,citizen form neighborhood watch group report suspicious activity authority,703.0,160.0
1212,668,,,"Talented drummers improvised beats, enthralling passersby outside metropolitan transit stations.",,False,Talented drummers improvised beats enthralling passersby outside metropolitan transit stations,talented drummer improvise beat enthral passersby metropolitan transit station,1212.0,769.0
1295,751,,,"Co-working communities fostered collaboration, uniting freelancers across different professional fields.",,False,nonworking communities fostered collaboration uniting freelancers across different professional fields,nonworke community foster collaboration unite freelancer different professional field,1295.0,852.0
1874,1330,,,"Telecom engineers strengthened signals, enhancing wireless coverage across mountainous border villages.",,False,telecoms engineers strengthened signals enhancing wireless coverage across mountainous border villages,telecom engineer strengthen signal enhance wireless coverage mountainous border village,1874.0,1433.0
1260,716,,,"Builders completed highways, enabling supply routes bridging once-isolated resource hubs.",,False,Builders completed highways enabling supply routes bridging once-isolated resource hubs,builder complete highway enable supply route bridge isolate resource hub,1260.0,817.0
487,487,,,"The earthy, smoky scent of charcoal lingered from the extinguished fire.",,True,The earthy smoky scent of charcoal lingered from the extinguished fire,earthy smoky scent charcoal linger extinguished fire,487.0,488.0
1624,1080,,,"Linguists mapped accents, charting dialect evolution influenced by regional migrations.",,False,Linguists mapped accents charting dialect evolution influenced by regional migrations,linguist map accent chart dialect evolution influence regional migration,1624.0,1181.0
559,15,,,Kayakers navigated choppy rapids between jagged cliffs beneath low-hanging storm clouds.,,False,kayaker navigated choppy rapids between jagged cliffs beneath low-hanging storm clouds,kayaker navigate choppy rapid jagged cliff low hang storm cloud,559.0,16.0
1141,597,,,"Water treatment facilities modernized systems, guaranteeing cleanliness for city populations.",,False,Water treatment facilities modernized systems guaranteeing cleanliness for city populations,water treatment facility modernize system guarantee cleanliness city population,1141.0,698.0
1119,575,,,"Terrarium specialists curated insects, establishing micro-ecosystems for curious watchers daily.",,False,Terrarium specialists curated insects establishing micro-ecosystems for curious watchers daily,terrarium specialist curate insect establish micro ecosystem curious watcher daily,1119.0,676.0
801,257,,,"Producers scouted studios, negotiating filming rights for next season",,False,Producers scouted studios negotiating filming rights for next season,producer scout studio negotiate film right season,801.0,358.0
