,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
2075,1531,,,"Food scientists researched proteins, supporting dietary transitions across developing global populations.",,False,Food scientists researched proteins supporting dietary transitions across developing global populations,food scientist research protein support dietary transition develop global population,2075.0,1634.0
1573,1029,,,"Pioneering educators developed curricula, integrating creativity across interdisciplinary academic subjects.",,False,Pioneering educators developed curricular integrating creativity across interdisciplinary academic subjects,pioneer educator develop curricular integrate creativity interdisciplinary academic subject,1573.0,1130.0
1454,910,,,"Fossil enthusiasts presented findings, informing museum patrons about Triassic-era reptilian evolution.",,False,Fossil enthusiasts presented findings informing museum patrons about Triassic-era reptilian evolution,fossil enthusiast present finding inform museum patron triassic era reptilian evolution,1454.0,1011.0
514,514,,,A faintly floral orange blossom fragrance enhanced the artisan soap.,,True,A faintly floral orange blossom fragrance enhanced the artisan soap,faintly floral orange blossom fragrance enhance artisan soap,514.0,515.0
135,135,,,"A rich, earthy scent of truffles wafted from the gourmet dish.",,True,A rich earthy scent of truffles wafted from the gourmet dish,rich earthy scent truffle waft gourmet dish,135.0,136.0
809,265,,,"Skilled swimmers perfected dives, impressing judges at prestigious international aquatic championships.",,False,Skilled swimmers perfected dives impressing judges at prestigious international aquatic championships,skilled swimmer perfect dive impress judge prestigious international aquatic championship,809.0,366.0
1790,1246,,,"Restaurant owners overhauled kitchens, adopting sustainable practices for environmentally responsible dining.",,False,Restaurant owners overhauled kitchens adopting sustainable practices for environmentally responsible dining,restaurant owner overhaul kitchen adopt sustainable practice environmentally responsible dining,1790.0,1348.0
1281,737,,,"Pasture expansions boosted ranches, creating grazing opportunities among border territories.",,False,Pasture expansions boosted ranches creating grazing opportunities among border territories,pasture expansion boost ranch create graze opportunity border territory,1281.0,838.0
743,199,,,"Electric buses replaced vehicles, lowering emissions while transporting commuters cities.",,False,Electric buses replaced vehicles lowering emissions while transporting commuters cities,electric bus replace vehicle lower emission transport commuter city,743.0,200.0
297,297,,,'e9.,,True,'e9.,,297.0,298.0
483,483,,,"The warm, sugary smell of maple syrup filled the pancake house.",,True,The warm sugary smell of maple syrup filled the pancake house,warm sugary smell maple syrup fill house,483.0,484.0
51,51,,,Perfumed soap left a lingering floral trail on her hands.,,True,Perfumed soap left a lingering floral trail on her hands,perfumed soap leave linger floral trail hand,51.0,52.0
1272,728,,,"Anthropologists deciphered carvings, unveiling traditions shared among coastal tribes regionally.",,False,Anthropologists deciphered carvings unveiling traditions shared among coastal tribes regionally,anthropologist decipher carving unveil tradition share coastal tribe regionally,1272.0,829.0
196,196,,,The earthy aroma of mushrooms cooked in butter filled the skillet.,,True,The earthy aroma of mushrooms cooked in butter filled the skillet,earthy aroma mushroom cook butter fill skillet,196.0,197.0
997,453,,,"Sculptors shaped marble blocks, unveiling figures beneath chiseling over time.",,False,Sculptors shaped marble blocks unveiling figures beneath chiseling over time,sculptor shape marble block unveil figure chisel time,997.0,554.0
1280,736,,,"Census analysts revised guidelines, standardizing forms used for demographic assessments.",,False,Census analysts revised guidelines standardizing forms used for demographic assessments,census analyst revise guideline standardize form demographic assessment,1280.0,837.0
905,361,,,"Climatologists published simulations, predicting temperature spikes amid carbon emission trends.",,False,Climatologists published simulations predicting temperature spikes amid carbon emission trends,climatologist publish simulation predict temperature spike carbon emission trend,905.0,462.0
561,17,,,"Whales surfaced briefly, greeting dawn watchers along a rocky coastline path.",,False,Whales surfaced briefly greeting dawn watchers along a rocky coastline path,whale surface briefly greet dawn watcher rocky coastline path,561.0,18.0
1815,1271,,,"Photography clubs taught framing, elevating snapshots captured by budding enthusiasts daily.",,False,Photography clubs taught framing elevating snapshots captured by budding enthusiasts daily,photography club teach frame elevate snapshot capture bud enthusiast daily,1815.0,1373.0
109,109,,,The metallic smell of blood tinged the sterile hospital air.,,True,The metallic smell of blood tinged the sterile hospital air,metallic smell blood tinge sterile hospital air,109.0,110.0
1273,729,,,"Board-game enthusiasts invented variants, engaging participants with reimagined puzzle mechanics.",,False,boardgames enthusiasts invented variants engaging participants with imagined puzzle mechanics,boardgame enthusiast invent variant engage participant imagined puzzle mechanic,1273.0,830.0
1486,942,,,"Healthcare aides supported elders, improving comfort through attentive daily living assistance.",,False,Healthcare aides supported elders improving comfort through attentive daily living assistance,healthcare aide support elder improve comfort attentive daily living assistance,1486.0,1043.0
332,332,,,"The earthy, damp smell of freshly watered plants filled the greenhouse.",,True,The earthy damp smell of freshly watered plants filled the greenhouse,earthy damp smell freshly water plant fill greenhouse,332.0,333.0
1523,979,,,"Electric grid improvements stabilized supplies, averting blackouts across previously vulnerable regions.",,False,Electric grid improvements stabilized supplies averting blackouts across previously vulnerable regions,electric grid improvement stabilize supply avert blackout previously vulnerable region,1523.0,1080.0
2107,1563,,,"Municipal administrators funded libraries, broadening reading materials for community enrichment programs.",,False,Municipal administrators funded libraries broadening reading materials for community enrichment programs,municipal administrator fund library broaden read material community enrichment program,2107.0,1666.0
548,4,,,"Seven bold knights guarded the fortress under dark, turbulent storm clouds.",,False,Seven bold knights guarded the fortress under dark turbulent storm clouds,bold knight guard fortress dark turbulent storm cloud,548.0,5.0
306,306,,,"The sweet, warm aroma of vanilla extract filled the baker",,True,The sweet warm aroma of vanilla extract filled the baker,sweet warm aroma vanilla extract fill baker,306.0,307.0
1116,572,,,"Habitat managers selected flora, maintaining plant diversity within controlled preserves.",,False,Habitat managers selected floral maintaining plant diversity within controlled preserves,habitat manager select floral maintain plant diversity control preserve,1116.0,673.0
2038,1494,,,"Equestrian vets performed checkups, treating thoroughbreds prepared for challenging seasonal competitions.",,False,Equestrian vets performed checkups treating thoroughbreds prepared for challenging seasonal competitions,equestrian vet perform checkup treat thoroughbred prepare challenge seasonal competition,2038.0,1597.0
1621,1077,,,"Zen practitioners practiced compassion, modeling serenity within stressful modern environments.",,False,Zen practitioners practiced compassion modeling serenity within stressful modern environments,zen practitioner practice compassion model serenity stressful modern environment,1621.0,1178.0
1793,1249,,,"Territorial disputes ended peacefully, cementing alliances that stabilized entire border regions.",,False,Territorial disputes ended peacefully cementing alliances that stabilized entire border regions,territorial dispute end peacefully cement alliance stabilize entire border region,1793.0,1351.0
1234,690,,,"Aerial firefighters doused flames, preventing forest destruction across mountainous terrain.",,False,Aerial firefighters doused flames preventing forest destruction across mountainous terrain,aerial firefighter douse flame prevent forest destruction mountainous terrain,1234.0,791.0
746,202,,,"Professors organized field trips, immersing students in hands-on ecological research.",,False,Professors organized field trips immersing students in hanson ecological research,professor organize field trip immerse student research,746.0,303.0
1553,1009,,,"Missions to asteroids collected samples, advancing extraterrestrial resource exploitation theories.",,False,Missions to asteroids collected samples advancing extraterrestrial resource exploitation theories,mission asteroid collect sample advance extraterrestrial resource exploitation theory,1553.0,1110.0
849,305,,,"Conference planners scheduled sessions, uniting delegates to solve policy obstacles.",,False,Conference planners scheduled sessions uniting delegates to solve policy obstacles,conference planner schedule session unite delegate solve policy obstacle,849.0,406.0
2025,1481,,,"Glass engineers prototyped screens, enhancing durability for next-level consumer electronics usage.",,False,Glass engineers prototyped screens enhancing durability for next-level consumer electronics usage,glass engineer prototype screen enhance durability level consumer electronic usage,2025.0,1584.0
1651,1107,,,"Marine life thrived, replenishing reef systems under environmental conservation policies.",,False,Marine life thrived replenishing reef systems under environmental conservation policies,marine life thrive replenish reef system environmental conservation policy,1651.0,1208.0
719,175,,,"Marathon swimmers endured rough tides, completing distances near coastal reefs.",,False,Marathon swimmers endured rough tides completing distances near coastal reefs,marathon swimmer endure rough tide complete distance coastal reef,719.0,176.0
184,184,,,"The sweet, sugary aroma of caramelized apples filled the air.",,True,The sweet sugary aroma of caramelized apples filled the air,sweet sugary aroma caramelize apple fill air,184.0,185.0
1744,1200,,,"Scientists analyzed ocean currents, predicting variations affecting global shipping efficiency everywhere.",,False,Scientists analyzed ocean currents predicting variations affecting global shipping efficiency everywhere,scientist analyze ocean current predict variation affect global shipping efficiency,1744.0,1302.0
1800,1256,,,"Glassblowers formed vases, mesmerizing onlookers fascinated by molten transformations unfolding.",,False,Glassblowers formed vases mesmerizing onlookers fascinated by molten transformations unfolding,glassblower form vase mesmerize onlooker fascinated molten transformation unfold,1800.0,1358.0
100,100,,,A hint of cinnamon and cloves lingered in the holiday air.,,True,A hint of cinnamon and cloves lingered in the holiday air,hint cinnamon clove linger holiday air,100.0,101.0
764,220,,,"Harsh desert conditions tested hikers, challenging them throughout blistering midday heat.",,False,Harsh desert conditions tested hikers challenging them throughout blistering midday heat,harsh desert condition test hiker challenge blister midday heat,764.0,321.0
1740,1196,,,"Portfolio managers diversified holdings, safeguarding assets despite volatility sweeping exchanges.",,False,Portfolio managers diversified holdings safeguarding assets despite volatility sweeping exchanges,portfolio manager diversify holding safeguard asset volatility sweeping exchange,1740.0,1297.0
1753,1209,,,"Ski patrols coordinated rescue gear, preparing advanced first-aid for hazardous slopes.",,False,Ski patrols coordinated rescue gear preparing advanced firsthand for hazardous slopes,ski patrol coordinate rescue gear prepare advanced firsthand hazardous slope,1753.0,1311.0
1810,1266,,,"Costume directors studied fashion, reflecting period authenticity for cinematic period dramas.",,False,Costume directors studied fashion reflecting period authenticity for cinematic period dramas,costume director study fashion reflect period authenticity cinematic period drama,1810.0,1368.0
416,416,,,"The sweet, fruity scent of strawberries perfumed the summer picnic.",,True,The sweet fruity scent of strawberries perfumed the summer picnic,sweet fruity scent strawberry perfume summer picnic,416.0,417.0
1457,913,,,"Mountain rescue crews braved avalanches, delivering supplies to stranded alpine hikers.",,False,Mountain rescue crews braved avalanches delivering supplies to stranded alpine hikers,mountain rescue crew brave avalanche deliver supply strand alpine hiker,1457.0,1014.0
818,274,,,"Extreme spelunkers descended caverns, mapping labyrinth tunnels hidden beneath ancient lava flows.",,False,Extreme spelunkers descended caverns mapping labyrinth tunnels hidden beneath ancient lava flows,extreme spelunker descend cavern map labyrinth tunnel hide ancient lava flow,818.0,375.0
1871,1327,,,"Chess amateurs replayed classics, studying master games for strategic inspiration daily.",,False,Chess amateurs replayed classics studying master games for strategic inspiration daily,chess amateur replay classic study master game strategic inspiration daily,1871.0,1430.0
1446,902,,,"Zoologists tracked cheetah sprints, quantifying peak speeds across African savannah habitats.",,False,Zoologists tracked cheetah sprints quantifying peak speeds across African savannah habitats,zoologist track sprint quantify peak speed african habitat,1446.0,1003.0
231,231,,,"A faintly sweet, nutty smell rose from the toasted sesame bagels.",,True,A faintly sweet nutty smell rose from the toasted sesame bagels,faintly sweet nutty smell rise toasted sesame bagel,231.0,232.0
529,529,,,A faint metallic odor of rust clung to the abandoned machinery.,,True,A faint metallic odor of rust clung to the abandoned machinery,faint metallic odor rust cling abandon machinery,529.0,530.0
408,408,,,"The sweet, mellow aroma of honeycomb rose from the farmer",,True,The sweet mellow aroma of honeycomb rose from the farmer,sweet mellow aroma honeycomb rise farmer,408.0,409.0
1326,782,,,"Alpine resorts upgraded facilities, targeting tourism throughout winter holiday months.",,False,Alpine resorts upgraded facilities targeting tourism throughout winter holiday months,alpine resort upgrade facility target tourism winter holiday month,1326.0,883.0
588,44,,,Winding roads forced travelers to drive slowly around hairpin mountain bends.,,False,Winding roads forced travelers to drive slowly around hairpin mountain bends,wind road force traveler drive slowly hairpin mountain bend,588.0,45.0
1764,1220,,,"Magicians honed illusions, fine-tuning sleight-of-hand artistry before prestigious stage competitions worldwide.",,False,Magicians honed illusions fine-tuning sleight-of-hand artistry before prestigious stage competitions worldwide,magician hone illusion fine tune sleight hand artistry prestigious stage competition worldwide,1764.0,1322.0
1176,632,,,"Developers funded hackerspaces, boosting solutions among diverse community innovators globally.",,False,"Developers funded hackerspaces, boosting solutions among diverse community innovators globally",developer fund hackerspace boost solution diverse community innovator globally,1176.0,733.0
429,429,,,"The sweet, chocolatey aroma of brownies baked in the warm kitchen.",,True,The sweet chocolatey aroma of brownies baked in the warm kitchen,sweet chocolatey aroma brownie bake warm kitchen,429.0,430.0
1459,915,,,"Nonprofit organizers coordinated donors, distributing provisions wherever urgent crises emerged.",,False,Nonprofit organizers coordinated donors distributing provisions wherever urgent crises emerged,nonprofit organizer coordinate donor distribute provision urgent crisis emerge,1459.0,1016.0
572,28,,,Bewildered tourists glimpsed ancient carvings etched deep into cliff faces.,,False,Bewildered tourists glimpsed ancient carvings etched deep into cliff faces,bewildered tourist glimpse ancient carving etch deep cliff face,572.0,29.0
120,120,,,"Crisp cucumbers exuded a fresh, watery aroma on the chopping board.",,True,Crisp cucumbers exuded a fresh watery aroma on the chopping board,crisp cucumber exude fresh watery aroma chopping board,120.0,121.0
1949,1405,,,"Pediatric nurses entertained toddlers, distracting them during routine immunization procedures.",,False,Pediatric nurses entertained toddlers distracting them during routine immunization procedures,pediatric nurse entertain toddler distract routine immunization procedure,1949.0,1508.0
1900,1356,,,"Biologists dissected plankton, revealing micro-ecosystems critical for entire oceanic food webs.",,False,Biologists dissected plankton revealing micro-ecosystems critical for entire oceanic food webs,biologist dissect plankton reveal micro ecosystem critical entire oceanic food webs,1900.0,1459.0
1393,849,,,"Online instructors assigned quizzes, measuring student retention following interactive video lessons.",,False,Online instructors assigned quizzes measuring student retention following interactive video lessons,online instructor assign quiz measure student retention follow interactive video lesson,1393.0,950.0
56,56,,,"Freshly brewed coffee released a rich, nutty, and comforting fragrance.",,True,Freshly brewed coffee released a rich nutty and comforting fragrance,freshly brew coffee release rich nutty comforting fragrance,56.0,57.0
479,479,,,"The rich, smoky scent of charred wood filled the artist",,True,The rich smoky scent of charred wood filled the artist,rich smoky scent charred wood fill artist,479.0,480.0
1376,832,,,"Collegiate fraternities hosted benefits, supporting charitable institutions within campus networks.",,False,Collegiate fraternities hosted benefits supporting charitable institutions within campus networks,collegiate fraternity host benefit support charitable institution campus network,1376.0,933.0
1670,1126,,,"Activist coalitions raised petitions, demanding investigations into questionable legislative dealings.",,False,Activist coalitions raised petitions demanding investigations into questionable legislative dealings,activist coalition raise petition demand investigation questionable legislative dealing,1670.0,1227.0
495,495,,,"The sharp, zesty smell of oranges invigorated the bustling juice bar.",,True,The sharp zesty smell of oranges invigorated the bustling juice bar,sharp zesty smell orange invigorate bustling juice bar,495.0,496.0
993,449,,,"Water engineers repaired systems, preventing local shortages amid heat waves.",,False,Water engineers repaired systems preventing local shortages amid heat waves,water engineer repair system prevent local shortage heat wave,993.0,550.0
324,324,,,"The earthy, resinous smell of cedarwood chips perfumed the wooden chest.",,True,The earthy resinous smell of cedarwood chips perfumed the wooden chest,earthy resinous smell cedarwood chip perfume wooden chest,324.0,325.0
999,455,,,"Script consultants reviewed dialogue, smoothing character interactions for film projects.",,False,Script consultants reviewed dialogue smoothing character interactions for film projects,script consultant review dialogue smooth character interaction film project,999.0,556.0
1883,1339,,,"College interns assisted curators, learning archival systems within renowned art museums.",,False,College interns assisted curators learning archival systems within renowned art museums,college intern assist curator learn archival system renowned art museum,1883.0,1442.0
485,485,,,"The earthy, damp scent of wet bark clung to the redwood forest.",,True,The earthy damp scent of wet bark clung to the redwood forest,earthy damp scent wet bark cling redwood forest,485.0,486.0
1957,1413,,,"Opera fans debated interpretations, dissecting vocal styles across historical golden ages.",,False,Opera fans debated interpretations dissecting vocal styles across historical golden ages,opera fan debate interpretation dissect vocal style historical golden age,1957.0,1516.0
1375,831,,,"Chess engines introduced moves, revealing solutions surpassing human strategic foresight.",,False,Chess engines introduced moves revealing solutions surpassing human strategic foresight,chess engine introduce move reveal solution surpass human strategic foresight,1375.0,932.0
282,282,,,"The fresh, herbal scent of parsley brightened the kitchen air.",,True,The fresh herbal scent of parsley brightened the kitchen air,fresh herbal scent parsley brighten kitchen air,282.0,283.0
1708,1164,,,"Storm watchers deployed sensors, documenting atmospheric anomalies preceding tornado formations.",,False,Storm watchers deployed sensors documenting atmospheric anomalies preceding tornado formations,storm watcher deploy sensor document atmospheric anomaly precede tornado formation,1708.0,1265.0
1121,577,,,"Treasury officials printed currency, fortifying economies throughout regional markets globally.",,False,Treasury officials printed currency fortifying economies throughout regional markets globally,official print currency fortifying economy regional market globally,1121.0,678.0
1689,1145,,,"Skaters built ramps, practicing aerial maneuvers perfected at tournaments nationwide.",,False,Skaters built ramps practicing aerial maneuvers perfected at tournaments nationwide,skater build ramp practice aerial maneuver perfect tournament nationwide,1689.0,1246.0
2034,1490,,,"Radiation experts monitored isotopes, tracking half-lives relevant to reactor containment protocols.",,False,Radiation experts monitored isotopes tracking half-lives relevant to reactor containment protocols,radiation expert monitor isotope track half life relevant reactor containment protocol,2034.0,1593.0
1756,1212,,,"Orchestras performed fanfares, rallying supportive audiences seeking grand ceremonial overtures nightly.",,False,Orchestras performed fanfares rallying supportive audiences seeking grand ceremonial overtures nightly,orchestra perform fanfare rally supportive audience seek grand overture nightly,1756.0,1314.0
840,296,,,"High school counselors advised seniors, clarifying scholarship opportunities and career pathways.",,False,High school counselors advised seniors clarifying scholarship opportunities and career pathways,high school counselor advise senior clarify scholarship opportunity career pathway,840.0,397.0
1644,1100,,,"Observers tracked border crossings, preparing humanitarian relief for displaced families.",,False,Observers tracked border crossings preparing humanitarian relief for displaced families,observer track border crossing prepare humanitarian relief displace family,1644.0,1201.0
602,58,,,Delighted children constructed elaborate sandcastles along clear shorelines each sunny weekend.,,False,Delighted children constructed elaborate sandcastles along clear shorelines each sunny weekend,delighted child construct elaborate sandcastle clear shoreline sunny weekend,602.0,59.0
1100,556,,,"Fire investigators gathered forensics, explaining ignition causes behind structural infernos.",,False,Fire investigators gathered forensics explaining ignition causes behind structural infernos,fire investigator gather forensic explain ignition cause structural infernos,1100.0,657.0
1316,772,,,"Election committees validated ballots, confirming outcomes peacefully despite margin differences.",,False,Election committees validated ballots confirming outcomes peacefully despite margin differences,election committee validate ballot confirm outcome peacefully margin difference,1316.0,873.0
494,494,,,"The smoky, rich aroma of black tea steeped in the porcelain teapot.",,True,The smoky rich aroma of black tea steeped in the porcelain teapot,smoky rich aroma black tea steep porcelain teapot,494.0,495.0
2072,1528,,,"Truckers navigated convoys, ensuring swift delivery despite storms threatening rural highways.",,False,Truckers navigated convoys ensuring swift delivery despite storms threatening rural highways,trucker navigate convoy ensure swift delivery storm threaten rural highway,2072.0,1631.0
1073,529,,,"Data analysts visualized trends, revealing preferences shaping brand marketing campaigns.",,False,Data analysts visualized trends revealing preferences shaping brand marketing campaigns,datum analyst visualize trend reveal preference shape brand marketing campaign,1073.0,630.0
290,290,,,"The warm, sugary aroma of caramel apples filled the festival grounds.",,True,The warm sugary aroma of caramel apples filled the festival grounds,warm sugary aroma caramel apple fill festival ground,290.0,291.0
1818,1274,,,"Gubernatorial debates outlined platforms, clarifying candidates",,False,Gubernatorial debates outlined platforms clarifying candidates,gubernatorial debate outline platform clarify candidate,1818.0,1376.0
69,69,,,The sharp tang of lemon zest brightened the kitchen's aroma.,,True,The sharp tang of lemon zest brightened the kitchen's aroma,sharp tang lemon zest brighten kitchen aroma,69.0,70.0
845,301,,,"Renowned orators captivated audiences, delivering speeches on humanitarian achievements worldwide.",,False,Renowned orators captivated audiences delivering speeches on humanitarian achievements worldwide,renowned orator captivate audience deliver speech humanitarian achievement worldwide,845.0,402.0
445,445,,,"A faint, salty sea breeze carried the aroma of wet sand.",,True,A faint salty sea breeze carried the aroma of wet sand,faint salty sea breeze carry aroma wet sand,445.0,446.0
1436,892,,,"Caterers planned menus, balancing nutrition against budget constraints for conferences.",,False,Caterers planned menus balancing nutrition against budget constraints for conferences,caterer plan menu balance nutrition budget constraint conference,1436.0,993.0
432,432,,,"The pungent, sharp smell of onions filled the bustling food market.",,True,The pungent sharp smell of onions filled the bustling food market,pungent sharp smell onion fill bustle food market,432.0,433.0
1455,911,,,"Language teachers introduced conversation drills, boosting vocabulary among adult evening classes.",,False,Language teachers introduced conversation drills boosting vocabulary among adult evening classes,language teacher introduce conversation drill boost vocabulary adult evening class,1455.0,1012.0
865,321,,,"Marketing strategists conducted focus groups, shaping perception through advertising campaigns.",,False,Marketing strategists conducted focus groups shaping perception through advertising campaigns,marketing strategist conduct focus group shape perception advertising campaign,865.0,422.0
1654,1110,,,"Drone footage aided cartographers, generating precise topographical charts across wilderness.",,False,Drone footage aided cartographers generating precise topographical charts across wilderness,drone footage aid cartographer generate precise topographical chart wilderness,1654.0,1211.0
1625,1081,,,"Steel magnates financed apprenticeships, ensuring future generations maintained essential foundry operations.",,False,Steel magnates financed apprenticeships ensuring future generations maintained essential foundry operations,steel magnate finance apprenticeship ensure future generation maintain essential foundry operation,1625.0,1182.0
1934,1390,,,"Animators sketched storyboards, visualizing sequential frames driving dynamic action sequences.",,False,Animators sketched storyboards visualizing sequential frames driving dynamic action sequences,animator sketch storyboard visualize sequential frame drive dynamic action sequence,1934.0,1493.0
1937,1393,,,"Drama students memorized lines, hoping for breakthrough roles in local productions.",,False,Drama students memorized lines hoping for breakthrough roles in local productions,drama student memorize line hope breakthrough role local production,1937.0,1496.0
1087,543,,,"Judges delivered verdicts, balancing factual evidence against governing legal precedents.",,False,Judges delivered verdicts balancing factual evidence against governing legal precedents,judge deliver verdict balance factual evidence govern legal precedent,1087.0,644.0
259,259,,,"The sharp, citrusy smell of grapefruit cleaner brightened the morning chores.",,True,The sharp citrus smell of grapefruit cleaner brightened the morning chores,sharp citrus smell grapefruit cleaner brighten morning chore,259.0,260.0
427,427,,,"The sharp, tangy smell of barbecue sauce coated the grilled ribs.",,True,The sharp tangy smell of barbecue sauce coated the grilled ribs,sharp tangy smell barbecue sauce coat grill rib,427.0,428.0
856,312,,,"Tribal elders recounted legends, nurturing bonds across generations within communities.",,False,Tribal elders recounted legends nurturing bonds across generations within communities,elder recount legend nurture bond generation community,856.0,413.0
693,149,,,"Parades showcased local traditions, featuring elaborate floats during carnival celebrations.",,False,Parades showcased local traditions featuring elaborate floats during carnival celebrations,parade showcase local tradition feature elaborate float carnival celebration,693.0,150.0
1968,1424,,,"Triage nurses prioritized arrivals, easing burdens plaguing busy emergency department staff.",,False,Triage nurses prioritized arrivals easing burdens plaguing busy emergency department staff,triage nurse prioritize arrival ease burden plague busy emergency department staff,1968.0,1527.0
1565,1021,,,"Delivery cyclists navigated shortcuts, optimizing routes in congested metropolitan districts.",,False,Delivery cyclists navigated shortcuts optimizing routes in congested metropolitan districts,delivery cyclist navigate shortcut optimize route congested metropolitan district,1565.0,1122.0
426,426,,,"The fresh, crisp aroma of cucumbers brightened the garden salad.",,True,The fresh crisp aroma of cucumbers brightened the garden salad,fresh crisp aroma cucumber brighten garden salad,426.0,427.0
99,99,,,"The forest floor smelled damp, rich, and alive after the rain.",,True,The forest floor smelled damp rich and alive after the rain,forest floor smell damp rich alive rain,99.0,100.0
361,361,,,"The sweet, fruity aroma of ripe bananas filled the smoothie stand.",,True,The sweet fruity aroma of ripe bananas filled the smoothie stand,sweet fruity aroma ripe banana fill smoothie stand,361.0,362.0
409,409,,,'92s stall.,,True,'92s stall,stall,409.0,410.0
1763,1219,,,"Drone journalists captured footage, providing firsthand accounts of far-flung conflict regions.",,False,Drone journalists captured footage providing firsthand accounts of far-flung conflict regions,drone journalist capture footage provide firsthand account far fling conflict region,1763.0,1321.0
1061,517,,,"Government liaisons coordinated summits, unifying political figures through negotiated agreements.",,False,Government liaisons coordinated summits unifying political figures through negotiated agreements,government liaison coordinate summit unify political figure negotiate agreement,1061.0,618.0
1347,803,,,"Amateur bakers tested techniques, perfecting pastries for future televised cooking competitions.",,False,Amateur bakers tested techniques perfecting pastries for future televised cooking competitions,amateur baker test technique perfect pastry future televise cooking competition,1347.0,904.0
544,0,,,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves.,,False,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves,fearless diver plumb unexplored reef gleam tropical wave,544.0,1.0
907,363,,,"Flight schools introduced simulators, strengthening pilot skills under flight parameters.",,False,Flight schools introduced simulators strengthening pilot skills under flight parameters,flight school introduce simulator strengthen pilot skill flight parameter,907.0,464.0
1083,539,,,"Whale watchers documented breaches, analyzing migrations for marine research projects.",,False,Whale watchers documented breaches analyzing migrations for marine research projects,whale watcher document breach analyze migration marine research project,1083.0,640.0
507,507,,,"The smoky, leathery smell of worn boots filled the small cabin.",,True,The smoky leathery smell of worn boots filled the small cabin,smoky leathery smell wear boot fill small cabin,507.0,508.0
124,124,,,A faint hint of sawdust lingered on the carpenter,,True,A faint hint of sawdust lingered on the carpenter,faint hint sawdust linger carpenter,124.0,125.0
1341,797,,,"Hackers deciphered encryption keys, accessing restricted servers containing research data.",,False,Hackers deciphered encryption keys accessing restricted servers containing research data,hacker decipher encryption key access restrict server contain research datum,1341.0,898.0
695,151,,,"Chess grandmasters calculated strategies, outmaneuvering rivals under intense tournament pressure.",,False,Chess grandmasters calculated strategies outmaneuvering rivals under intense tournament pressure,chess grandmaster calculate strategy outmaneuver rival intense tournament pressure,695.0,152.0
1080,536,,,"Astronomers trained novices, emphasizing precision while tracking celestial phenomena nightly.",,False,Astronomers trained novices emphasizing precision while tracking celestial phenomena nightly,astronomer train novice emphasize precision track celestial phenomena nightly,1080.0,637.0
2067,1523,,,"Finance departments enforced spending caps, preventing fiscal disasters within municipal agencies.",,False,Finance departments enforced spending caps preventing fiscal disasters within municipal agencies,finance department enforce spending cap prevent fiscal disaster municipal agency,2067.0,1626.0
1940,1396,,,"Spelunkers investigated subterranean tunnels, discovering crystals formed over countless damp centuries.",,False,Spelunkers investigated subterranean tunnels discovering crystals formed over countless damp centuries,spelunker investigate subterranean tunnel discover crystal form countless damp century,1940.0,1499.0
1338,794,,,"Microchip manufacturers upgraded foundries, improving yields while reducing failure rates.",,False,Microchip manufacturers upgraded foundries improving yields while reducing failure rates,microchip manufacturer upgrade foundry improve yield reduce failure rate,1338.0,895.0
1610,1066,,,"Stage managers cued lighting, orchestrating drama transitions for immersive audience experiences.",,False,Stage managers cued lighting orchestrating drama transitions for immerse audience experiences,stage manager cue lighting orchestrate drama transition immerse audience experience,1610.0,1167.0
976,432,,,"Pilot training schools taught aerodynamics, building confidence among airline captains.",,False,Pilot training schools taught aerodynamics building confidence among airline captains,pilot training school teach aerodynamic build confidence airline captain,976.0,533.0
65,65,,,"Baking chocolate chip cookies filled the kitchen with warm, sugary notes.",,True,Baking chocolate chip cookies filled the kitchen with warm sugary notes,bake chocolate chip cookie fill kitchen warm sugary note,65.0,66.0
1599,1055,,,"Editor-in-chief compiled articles, curating stories aimed at diverse global readerships.",,False,Editor-in-chief compiled articles curating stories aimed at diverse global readerships,editor chief compile article curate story aim diverse global readership,1599.0,1156.0
2013,1469,,,"Surf lifeguards roamed beaches, overseeing conditions for visitors seeking aquatic excitement.",,False,Surf lifeguards roamed beaches overseeing conditions for visitors seeking aquatic excitement,surf lifeguard roam beach oversee condition visitor seek aquatic excitement,2013.0,1572.0
2098,1554,,,"Futurist authors created anthologies, envisioning utopian societies transcending contemporary socioeconomic hurdles.",,False,Futurist authors created anthologies envisioning utopian societies transcending contemporary socioeconomic hurdles,futurist author create anthology envision utopian society transcend contemporary socioeconomic hurdle,2098.0,1657.0
251,251,,,"A faint, musty smell of damp stone rose from the cellar.",,True,A faint musty smell of damp stone rose from the cellar,faint musty smell damp stone rise cellar,251.0,252.0
1848,1304,,,"Agricultural inspectors examined fields, verifying compliance with eco-friendly harvesting protocols daily.",,False,Agricultural inspectors examined fields verifying compliance with eco-friendly harvesting protocols daily,agricultural inspector examine field verify compliance eco friendly harvesting protocol daily,1848.0,1407.0
2133,1589,,,"University ensembles collaborated live, merging jazz improvisations with baroque structural motifs.",,False,University ensembles collaborated live merging jazz improvisations with baroque structural motifs,university ensemble collaborate live merge jazz improvisation baroque structural motif,2133.0,1692.0
