,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text
1296,1796,,,portfolio manager diversify holding safeguard asset volatility sweeping exchange,,False,,portfolio manager diversify holding safeguard asset volatility sweeping exchange
178,178,,,smell wet paint strong renovate room,,True,,smell wet paint strong renovate room
390,390,,,smoky herbal scent thyme rise bubble soup pot,,True,,smoky herbal scent thyme rise bubble soup pot
78,578,,,falcon rapidly surprise small prey wide grassland plain nearby,,False,,falcon rapidly surprise small prey wide grassland plain nearby
788,1288,,,graphic novel artist storyboard arc captivate fan await plot development,,False,,graphic novel artist storyboard arc captivate fan await plot development
1069,1569,,,retire detective reunite sibling unveil lose record hide municipal archive,,False,,retire detective reunite sibling unveil lose record hide municipal archive
723,1223,,,administrator allocate budget revamp campus integrate advanced technological infrastructure,,False,,administrator allocate budget revamp campus integrate advanced technological infrastructure
1010,1510,,,fossil enthusiast present finding inform museum patron triassic era evolution,,False,,fossil enthusiast present finding inform museum patron triassic era evolution
265,765,,,emergency responder coordinate evacuation protect civilian imminent wildfire threat,,False,,emergency responder coordinate evacuation protect civilian imminent wildfire threat
1001,1501,,,metallurgist measure friction coefficient improve factory efficiency industrial stress factor,,False,,metallurgist measure friction coefficient improve factory efficiency industrial stress factor
332,832,,,emergency physician treat casualty work methodically triage priority crisis,,False,,emergency physician treat casualty work methodically triage priority crisis
416,916,,,basket weaver exhibit craftsmanship present pattern cultural fair globally,,False,,basket weaver exhibit craftsmanship present pattern cultural fair globally
164,664,,,cyclist pedal tirelessly pass farmland vista cross country charity expedition,,False,,cyclist pedal tirelessly pass farmland vista cross country charity expedition
142,142,,,faint floral sweetness cling bouquet chrysanthemum,,True,,faint floral sweetness cling bouquet chrysanthemum
889,1389,,,filmmaker employ smartphone craft cinematic short minimal production budget,,False,,filmmaker employ smartphone craft cinematic short minimal production budget
973,1473,,,biochemist analyze virus prioritize vaccine prototype address potential global outbreak,,False,,biochemist analyze virus prioritize vaccine prototype address potential global outbreak
421,421,,,faintly floral orchid fragrance linger tropical greenhouse,,True,,faintly floral orchid fragrance linger tropical greenhouse
136,636,,,nighttime driver switch headlight navigate road remote frontier town,,False,,nighttime driver switch headlight navigate road remote frontier town
784,1284,,,explorer discover wreckage reconstruct timeline associate ship passage,,False,,explorer discover wreckage reconstruct timeline associate ship passage
720,1220,,,dramatic cosplayer assemble wardrobe surprising judge fan convention overseas,,False,,dramatic cosplayer assemble wardrobe surprising judge fan convention overseas
115,615,,,playwright script comedic scene delight theatergoer perform art district,,False,,playwright script comedic scene delight theatergoer perform art district
294,294,,,zesty aroma lemon zest fill air bake,,True,,zesty aroma lemon zest fill air bake
947,1447,,,council member propose campaign encourage recycling compliance urban subdivision,,False,,council member propose campaign encourage recycling compliance urban subdivision
1238,1738,,,peer counselor offer guidance ease stress transitional academic phase,,False,,peer counselor offer guidance ease stress transitional academic phase
88,88,,,freshly grate nutmeg give pie warm spicy aroma,,True,,freshly grate nutmeg give pie warm spicy aroma
41,41,,,old house smell mildew history forget time,,True,,old house smell mildew history forget time
1149,1649,,,seasoned cellist rehearse sonata fuse technical prowess expressive emotional nuance,,False,,seasoned cellist rehearse sonata fuse technical prowess expressive emotional nuance
1266,1766,,,choral instructor guide harmony blend voice group performance effortlessly,,False,,choral instructor guide harmony blend voice group performance effortlessly
131,131,,,burn match leave fleeting acrid odor kitchen,,True,,burn match leave fleeting acrid odor kitchen
1245,1745,,,skater build ramp practice aerial maneuver perfect tournament nationwide,,False,,skater build ramp practice aerial maneuver perfect tournament nationwide
336,836,,,video editor refine footage ensure coherent storytelling documentary film production,,False,,video editor refine footage ensure coherent storytelling documentary film production
452,952,,,shelter organizer recruit foster family rehabilitate abandon pet need environment,,False,,shelter organizer recruit foster family rehabilitate abandon pet need environment
1196,1696,,,independent brewer concoct recipe experiment grain signature beverage share regionally,,False,,independent brewer concoct recipe experiment grain signature beverage share regionally
878,1378,,,artisan arrange workshop help novice craft handmade souvenir scratch,,False,,artisan arrange workshop help novice craft handmade souvenir scratch
164,164,,,faint odor sulfur rise natural hot spring,,True,,faint odor sulfur rise natural hot spring
224,724,,,tour guide narrate history educate visitor ancient architectural wonder worldwide,,False,,tour guide narrate history educate visitor ancient architectural wonder worldwide
290,290,,,crisp refreshing scent cucumber brighten summer salad,,True,,crisp refreshing scent cucumber brighten summer salad
1232,1732,,,plastic recycling initiative soar encourage citizen reduce waste volume,,False,,plastic recycling initiative soar encourage citizen reduce waste volume
361,861,,,songwriter collaborate online fuse diverse genre chart top collaborative release weekly,,False,,songwriter collaborate online fuse diverse genre chart top collaborative release weekly
278,778,,,amateur detective decode cipher reveal message hide antique manuscript,,False,,amateur detective decode cipher reveal message hide antique manuscript
348,348,,,sweet warm aroma cinnamon roll drift bustle diner,,True,,sweet warm aroma cinnamon roll drift bustle diner
71,571,,,quiet librarian shelve countless volume flicker overhead lamp evening,,False,,quiet librarian shelve countless volume flicker overhead lamp evening
324,824,,,basketball coach develop play instruct team court strategy practice,,False,,basketball coach develop play instruct team court strategy practice
1323,1823,,,teach hospital train intern cultivate skilled practitioner rigorous patient care,,False,,teach hospital train intern cultivate skilled practitioner rigorous patient care
494,994,,,stagehand instal lighting equipment support set design theatrical tour,,False,,stagehand instal lighting equipment support set design theatrical tour
961,1461,,,college mentor grade paper emphasize critical thinking expository write task,,False,,college mentor grade paper emphasize critical thinking expository write task
702,1202,,,consultant recommend review modernize archival method historical museum department,,False,,consultant recommend review modernize archival method historical museum department
463,963,,,flight school introduce simulator strengthen pilot skill flight parameter,,False,,flight school introduce simulator strengthen pilot skill flight parameter
458,458,,,smoky rich aroma black tea steep porcelain teapot,,True,,smoky rich aroma black tea steep porcelain teapot
375,375,,,sugary fruity smell bubble gum fill candy aisle,,True,,sugary fruity smell bubble gum fill candy aisle
333,333,,,spicy peppery scent crush black pepper season meal,,True,,spicy peppery scent crush black pepper season meal
568,1068,,,fan cheer match intensify rivalry national soccer club supporter,,False,,fan cheer match intensify rivalry national soccer club supporter
1112,1612,,,bicycle rally promote fitness unite participant guide citywide tour,,False,,bicycle rally promote fitness unite participant guide citywide tour
833,1333,,,automotive historian restore prototype showcase design impact mass transportation concept,,False,,automotive historian restore prototype showcase design impact mass transportation concept
668,1168,,,teach enthusiast anticipate announcement predict revolutionary gadget schedule launch,,False,,teach enthusiast anticipate announcement predict revolutionary gadget schedule launch
349,849,,,aspire author revise manuscript polish narrative submission major publisher,,False,,aspire author revise manuscript polish narrative submission major publisher
1199,1699,,,archivist create backup preserve manuscript datum corruption decade,,False,,archivist create backup preserve manuscript datum corruption decade
614,1114,,,environmental organization gather donation redirect reforestation effort continent effectively,,False,,environmental organization gather donation redirect reforestation effort continent effectively
1262,1762,,,marketing expert track demographic tailoring campaign consumer preference cluster,,False,,marketing expert track demographic tailoring campaign consumer preference cluster
645,1145,,,synchronize swimmer refine drill compete gold aquatic championship,,False,,synchronize swimmer refine drill compete gold aquatic championship
328,328,,,faint floral jasmine drift bloom garden trellis,,True,,faint floral jasmine drift bloom garden trellis
669,1169,,,underwater archaeologist salvage relic unlock narrative wreckage scatter,,False,,underwater archaeologist salvage relic unlock narrative wreckage scatter
318,318,,,tangy sharp smell vinegar add zest dressing,,True,,tangy sharp smell vinegar add zest dressing
902,1402,,,shipping inspector container prevent contraband movement commercial port operation,,False,,shipping inspector container prevent contraband movement commercial port operation
740,1240,,,veteran anchor deliver broadcast report conflict shape sentiment morning,,False,,veteran anchor deliver broadcast report conflict shape sentiment morning
1278,1778,,,cosmetic chemist formulate product balance safety consumer expectation globally,,False,,cosmetic chemist formulate product balance safety consumer expectation globally
167,167,,,faintly sweet smell honey linger farm,,True,,faintly sweet smell honey linger farm
12,12,,,delicate hint citrus dance freshly peel orange,,True,,delicate hint citrus dance freshly peel orange
171,171,,,sweet tropical pineapple aroma waft fruit salad,,True,,sweet tropical pineapple aroma waft fruit salad
149,649,,,parade showcase local tradition feature elaborate float carnival celebration,,False,,parade showcase local tradition feature elaborate float carnival celebration
260,260,,,earthy rich smell pot soil fill nursery,,True,,earthy rich smell pot soil fill nursery
895,1395,,,denominational leader convene council align doctrine spiritual congregation internationally,,False,,denominational leader convene council align doctrine spiritual congregation internationally
787,1287,,,hunter unearth raptor analyze bone fragment paleontological zone,,False,,hunter unearth raptor analyze bone fragment paleontological zone
172,672,,,film director scout location capture shot upcoming cinematic release,,False,,film director scout location capture shot upcoming cinematic release
258,258,,,warm spicy scent cumin season simmer stew,,True,,warm spicy scent cumin season simmer stew
762,1262,,,rower heave oar propel sleek shell forward regatta heat,,False,,rower heave oar propel sleek shell forward regatta heat
138,138,,,acrid smell melt plastic rise broken appliance,,True,,acrid smell melt plastic rise broken appliance
1181,1681,,,steel magnate finance apprenticeship ensure future generation maintain essential foundry operation,,False,,steel magnate finance apprenticeship ensure future generation maintain essential foundry operation
49,549,,,friend recount humorous story glow ember riverside campfire,,False,,friend recount humorous story glow ember riverside campfire
1156,1656,,,energy trader assess future predict fluctuation shape commodity market outcome daily,,False,,energy trader assess future predict fluctuation shape commodity market outcome daily
899,1399,,,microbiology lab examine sample isolate culture antibiotic advancement globally,,False,,microbiology lab examine sample isolate culture antibiotic advancement globally
1007,1507,,,horseback adventurer traverse prairie scout herd scatter distant open plain,,False,,horseback adventurer traverse prairie scout herd scatter distant open plain
584,1084,,,upbeat mentor encourage self expression nurture student creative writing class,,False,,upbeat mentor encourage self expression nurture student creative writing class
58,558,,,delighted child construct elaborate sandcastle clear shoreline sunny weekend,,False,,delighted child construct elaborate sandcastle clear shoreline sunny weekend
139,139,,,scent fresh basil fill garden water,,True,,scent fresh basil fill garden water
1092,1592,,,large telescope reveal quasar detail broaden comprehension cosmic activity trigger,,False,,large telescope reveal quasar detail broaden comprehension cosmic activity trigger
31,531,,,secret passage lead visitor century old catacomb campus ground,,False,,secret passage lead visitor century old catacomb campus ground
224,224,,,rich vanilla like aroma come freshly brew chair team,,True,,rich vanilla like aroma come freshly brew chair team
223,723,,,speech therapist assist patient improve articulation target vocal rehabilitation exercise,,False,,speech therapist assist patient improve articulation target vocal rehabilitation exercise
286,786,,,physiology researcher examine reflex investigate split second reaction high pressure situation,,False,,physiology researcher examine reflex investigate split second reaction high pressure situation
815,1315,,,seamstresse embroider pattern highlight heritage pass ancestral lineage,,False,,seamstresse embroider pattern highlight heritage pass ancestral lineage
409,409,,,earthy damp scent moss cling forest boulder,,True,,earthy damp scent moss cling forest boulder
325,325,,,tangy salty smell olive fill bustling marketplace,,True,,tangy salty smell olive fill bustling marketplace
493,993,,,aquarium volunteer feed sea turtle ensure specie conservation environment,,False,,aquarium volunteer feed sea turtle ensure specie conservation environment
299,299,,,warm yeasty aroma bread dough rise,,True,,warm yeasty aroma bread dough rise
685,1185,,,bike courier transport package weave congested pedestrian avenue downtown,,False,,bike courier transport package weave congested pedestrian avenue downtown
549,1049,,,water engineer repair system prevent local shortage heat wave,,False,,water engineer repair system prevent local shortage heat wave
468,968,,,refugee agency facilitate placement streamline paperwork require family resettlement,,False,,refugee agency facilitate placement streamline paperwork require family resettlement
1200,1700,,,observer track border crossing prepare humanitarian relief displace family,,False,,observer track border crossing prepare humanitarian relief displace family
214,714,,,biophysicist examine protein decipher fold pattern affect cellular metabolic process,,False,,biophysicist examine protein decipher fold pattern affect cellular metabolic process
193,193,,,faint smoky aroma linger extinguish scented candle,,True,,faint smoky aroma linger extinguish scented candle
440,440,,,spicy warm aroma nutmeg enhance holiday spiced cider,,True,,spicy warm aroma nutmeg enhance holiday spiced cider
73,573,,,clever detective decipher cryptic message spray paint old railroad bridge,,False,,clever detective decipher cryptic message spray paint old railroad bridge
3,503,,,mountain conceal hidden monastery teach ancient martial art,,False,,mountain conceal hidden monastery teach ancient martial art
105,605,,,agile fencer parry swiftly practice technique grand martial hall,,False,,agile fencer parry swiftly practice technique grand martial hall
1309,1809,,,flood monitor track levee integrity dispatching alert danger approach threshold,,False,,flood monitor track levee integrity dispatching alert danger approach threshold
1136,1636,,,championship race thoroughbred showcase synergy rider mount,,False,,championship race thoroughbred showcase synergy rider mount
346,846,,,generous sponsor finance youth camp enable underprivileged kid join program,,False,,generous sponsor finance youth camp enable underprivileged kid join program
3,3,,,burn wood fill cabin smoky rustic scent,,True,,burn wood fill cabin smoky rustic scent
558,1058,,,drift hot air balloon soar gently inspire watcher festival celebration,,False,,drift hot air balloon soar gently inspire watcher festival celebration
624,1124,,,medium outlet cover controversy raise awareness corporate wrongdoing allegation,,False,,medium outlet cover controversy raise awareness corporate wrongdoing allegation
467,467,,,warm sugary aroma chocolate chip cookie bake oven,,True,,warm sugary aroma chocolate chip cookie bake oven
321,321,,,rich warm smell espresso fill early morning,,True,,rich warm smell espresso fill early morning
5,5,,,faint metallic tang accompany dusty antique workshop smell,,True,,faint metallic tang accompany dusty antique workshop smell
222,222,,,faintly fruity scent linger glass red wine,,True,,faintly fruity scent linger glass red wine
47,547,,,joyful toddler clap excitedly greet parent vibrant daycare entrance,,False,,joyful toddler clap excitedly greet parent vibrant daycare entrance
228,228,,,cool refreshing scent peppermint fill holiday gift shop,,True,,cool refreshing scent peppermint fill holiday gift shop
39,39,,,autumn carry note fall acorn crisp leave,,True,,autumn carry note fall acorn crisp leave
42,542,,,experienced pilot maneuver plane sudden turbulence professional unwavering focus,,False,,experienced pilot maneuver plane sudden turbulence professional unwavering focus
242,242,,,faint spicy aroma black pepper linger cutting board,,True,,faint spicy aroma black pepper linger cutting board
736,1236,,,pilot navigate tanker prevent collision coordinate offload schedule,,False,,pilot navigate tanker prevent collision coordinate offload schedule
136,136,,,faint odor old leather waft vintage armchair,,True,,faint odor old leather waft vintage armchair
1324,1824,,,neighborhood charity organize toy drive brighten holiday season undeserved family,,False,,neighborhood charity organize toy drive brighten holiday season undeserved family
1108,1608,,,travel photographer capture wildlife illustrate diversity nature theme magazine spread,,False,,travel photographer capture wildlife illustrate diversity nature theme magazine spread
1012,1512,,,theater patron applaud solo savor dramatic interpretation offer classically train lead,,False,,theater patron applaud solo savor dramatic interpretation offer classically train lead
374,874,,,extreme spelunker descend cavern map labyrinth tunnel hide ancient lava flow,,False,,extreme spelunker descend cavern map labyrinth tunnel hide ancient lava flow
329,829,,,aviary keeper feed foster proper growth rare endangered bird,,False,,aviary keeper feed foster proper growth rare endangered bird
445,445,,,tangy ferment smell sour cream add depth dip,,True,,tangy ferment smell sour cream add depth dip
342,842,,,librarian digitize newspaper preserve historical archive future genealogical research endeavor,,False,,librarian digitize newspaper preserve historical archive future genealogical research endeavor
474,974,,,baseball scout evaluate athlete select prospect prominent league roster,,False,,baseball scout evaluate athlete select prospect prominent league roster
796,1296,,,thermal camera detect wildlife assist conservationist examine habitat hour,,False,,thermal camera detect wildlife assist conservationist examine habitat hour
563,1063,,,storm drain overflow cause road closure low lie district intersection,,False,,storm drain overflow cause road closure low lie district intersection
1170,1670,,,freelance journalist pitch angle shape narrative independent medium syndication platform,,False,,freelance journalist pitch angle shape narrative independent medium syndication platform
81,581,,,yellow wildflower blanketed rolling hill brighten travelers⊙ panoramic view sunrise,,False,,yellow wildflower blanketed rolling hill brighten travelers⊙ panoramic view sunrise
1116,1616,,,bus transport pupil safely ensure timeliness daily educational instruction,,False,,bus transport pupil safely ensure timeliness daily educational instruction
1299,1799,,,alumnus reunion strengthen bond enable friendship traditional academic boundary,,False,,alumnus reunion strengthen bond enable friendship traditional academic boundary
161,661,,,festive choir harmonize melody inspire concertgoer holiday lighting arrangement,,False,,festive choir harmonize melody inspire concertgoer holiday lighting arrangement
436,436,,,smoky meaty aroma bacon sizzling fill country kitchen,,True,,smoky meaty aroma bacon sizzling fill country kitchen
1197,1697,,,academician debate ethic dissect philosophical viewpoint shape national public policy,,False,,academician debate ethic dissect philosophical viewpoint shape national public policy
376,376,,,smoky savory aroma grill sausage waft festival,,True,,smoky savory aroma grill sausage waft festival
851,1351,,,nonworke community foster collaboration unite freelancer different professional field,,False,,nonworke community foster collaboration unite freelancer different professional field
612,1112,,,high tech company acquire rival consolidate industry strategic negotiation daily,,False,,high tech company acquire rival consolidate industry strategic negotiation daily
314,314,,,sharp acrid scent gasoline hang air pump,,True,,sharp acrid scent gasoline hang air pump
442,442,,,faintly sweet vanilla fragrance waft freshly bake cupcake,,True,,faintly sweet vanilla fragrance waft freshly bake cupcake
554,1054,,,high school team scrimmage prepare skill set championship tournament,,False,,high school team scrimmage prepare skill set championship tournament
319,319,,,faint metallic scent copper coin remind old collection,,True,,faint metallic scent copper coin remind old collection
281,281,,,earthy nutty aroma roasted coffee bean fill air,,True,,earthy nutty aroma roasted coffee bean fill air
922,1422,,,buddhist practice meditation cultivate mindfulness bustle city surrounding daily,,False,,buddhist practice meditation cultivate mindfulness bustle city surrounding daily
594,1094,,,rescue vessel launch flare signal cargo ship approach debris field,,False,,rescue vessel launch flare signal cargo ship approach debris field
876,1376,,,biplane enthusiast reenact airshow perform loop reminiscent aviation feat,,False,,biplane enthusiast reenact airshow perform loop reminiscent aviation feat
424,424,,,earthy wet smell clay rise wheel,,True,,earthy wet smell clay rise wheel
53,553,,,restless horse gallop freely mist shroud plain early dawn,,False,,restless horse gallop freely mist shroud plain early dawn
94,594,,,magnificent ferry transport daily commuter shimmer water morning,,False,,magnificent ferry transport daily commuter shimmer water morning
1293,1793,,,synchronize swimmer rehearse routine perfect formation recognize competition standard,,False,,synchronize swimmer rehearse routine perfect formation recognize competition standard
368,368,,,warm buttery smell shortbread cookie greet holiday guest,,True,,warm buttery smell shortbread cookie greet holiday guest
771,1271,,,clinical trial monitor patient track development relate gene therapy,,False,,clinical trial monitor patient track development relate gene therapy
441,941,,,barber style client perfect trend upscale groom studio downtown,,False,,barber style client perfect trend upscale groom studio downtown
879,1379,,,market regulator audit transaction stabilize growth digital currency exchange,,False,,market regulator audit transaction stabilize growth digital currency exchange
1316,1816,,,map route prevent tourist stray treacherous ravine,,False,,map route prevent tourist stray treacherous ravine
406,906,,,multilingual interpreter facilitate dialogue bridge cultural difference trade negotiation,,False,,multilingual interpreter facilitate dialogue bridge cultural difference trade negotiation
227,227,,,strong spicy smell cinnamon stick fill festive kitchen,,True,,strong spicy smell cinnamon stick fill festive kitchen
527,1027,,,aquatic performer practice routine captivate tourist boardwalk summer,,False,,aquatic performer practice routine captivate tourist boardwalk summer
607,1107,,,skilled contralto sing enchanting theatergoer perform art event,,False,,skilled contralto sing enchanting theatergoer perform art event
714,1214,,,shepherd guide flock relocate animal pasture,,False,,shepherd guide flock relocate animal pasture
875,1375,,,harness compute cluster advance genomic datum analysis,,False,,harness compute cluster advance genomic datum analysis
66,66,,,sharp tang lemon zest brighten kitchen aroma,,True,,sharp tang lemon zest brighten kitchen aroma
393,393,,,faint briny seaweed scent hang tide pool dawn,,True,,faint briny seaweed scent hang tide pool dawn
79,579,,,elderly couple reminisce happily flip wear photo album nightly,,False,,elderly couple reminisce happily flip wear photo album nightly
24,24,,,bakery yeasty aroma tempt passersby comforting familiarity,,True,,bakery yeasty aroma tempt passersby comforting familiarity
211,211,,,faint citrus smell rise freshly clean countertops,,True,,faint citrus smell rise freshly clean countertops
1124,1624,,,librarian arrange bilingual storytime encourage cross cultural literacy community family,,False,,librarian arrange bilingual storytime encourage cross cultural literacy community family
144,144,,,steamed dumpling release savory umami rich aroma dining area,,True,,steamed dumpling release savory umami rich aroma dining area
36,536,,,tall oak tree shelter small creature seek refuge midday heat,,False,,tall oak tree shelter small creature seek refuge midday heat
311,811,,,surveyor update boundary prevent dispute farmer adjacent plot,,False,,surveyor update boundary prevent dispute farmer adjacent plot
529,1029,,,conservation photographer exhibit panorama raise awareness rainforest canopy system,,False,,conservation photographer exhibit panorama raise awareness rainforest canopy system
983,1483,,,ballet shoe undergo adjustment preserve dancer comfort intricate point work,,False,,ballet shoe undergo adjustment preserve dancer comfort intricate point work
85,85,,,eucalyptus leave give sauna soothe herbal fragrance,,True,,eucalyptus leave give sauna soothe herbal fragrance
1150,1650,,,financial regulator audit bank safeguard consumer predatory lending tactic,,False,,financial regulator audit bank safeguard consumer predatory lending tactic
272,272,,,faint metallic odor come iron gate rain,,True,,faint metallic odor come iron gate rain
678,1178,,,yoga instructor guide novice promote flexibility alignment practice,,False,,yoga instructor guide novice promote flexibility alignment practice
587,1087,,,winemaker blend grape refining signature varietal serve taste event,,False,,winemaker blend grape refining signature varietal serve taste event
914,1414,,,researcher categorize exoplanet prioritize condition possibly sustain extraterrestrial microbial life,,False,,researcher categorize exoplanet prioritize condition possibly sustain extraterrestrial microbial life
1152,1652,,,botanical club trade seed foster biodiversity domestic greenhouse arrangement,,False,,botanical club trade seed foster biodiversity domestic greenhouse arrangement
130,630,,,vendor display artisan craft tent fair statewide,,False,,vendor display artisan craft tent fair statewide
1127,1627,,,master welder construct sculpture blend industrial craftsmanship artistic flair seamlessly,,False,,master welder construct sculpture blend industrial craftsmanship artistic flair seamlessly
1211,1711,,,update policy modify labor regulation strengthen worker representation nationwide,,False,,update policy modify labor regulation strengthen worker representation nationwide
487,987,,,community choir perform anthem unite background harmonious melodic expression,,False,,community choir perform anthem unite background harmonious melodic expression
753,1253,,,traditional artisan dye fabric add pattern reflect technique generation,,False,,traditional artisan dye fabric add pattern reflect technique generation
553,1053,,,sculptor shape marble block unveil figure chisel time,,False,,sculptor shape marble block unveil figure chisel time
5,505,,,nimble finger strum lullaby beloved wooden guitar,,False,,nimble finger strum lullaby beloved wooden guitar
273,273,,,warm sugary aroma caramel apple fill festival ground,,True,,warm sugary aroma caramel apple fill festival ground
7,507,,,cold ocean current guide iceberg distant northern shipping lane,,False,,cold ocean current guide iceberg distant northern shipping lane
802,1302,,,political cartoonist depict satire highlight controversy overshadow mainstream coverage,,False,,political cartoonist depict satire highlight controversy overshadow mainstream coverage
362,362,,,fresh green aroma parsley complement vibrant vegetable salad,,True,,fresh green aroma parsley complement vibrant vegetable salad
1115,1615,,,floral arranger fashion bouquet brighten banquet table celebratory evening event,,False,,floral arranger fashion bouquet brighten banquet table celebratory evening event
561,1061,,,celebrity host tutorial boost subscription number expand community,,False,,celebrity host tutorial boost subscription number expand community
122,622,,,ancestral temple display mosaic preserve cultural legacy span distant century,,False,,ancestral temple display mosaic preserve cultural legacy span distant century
2,2,,,sweet intoxicate fragrance drift moonlit garden,,True,,sweet intoxicate fragrance drift moonlit garden
6,6,,,crisp clean scent pine tree refresh lung,,True,,crisp clean scent pine tree refresh lung
842,1342,,,transit authority unveil rail expansion optimize commuter mobility corridor,,False,,transit authority unveil rail expansion optimize commuter mobility corridor
311,311,,,pungent smell soy sauce marinate sizzle stir fry,,True,,pungent smell soy sauce marinate sizzle stir fry
737,1237,,,medic attend marathon assist runner cope exhaustion injury,,False,,medic attend marathon assist runner cope exhaustion injury
1255,1755,,,tournament organizer lock bracket reveal seed assign elimination round,,False,,tournament organizer lock bracket reveal seed assign elimination round
165,665,,,night owl study ceaselessly devour textbook flicker library lamp,,False,,night owl study ceaselessly devour textbook flicker library lamp
364,364,,,sharp tangy scent sourdough bread rise bakery rack,,True,,sharp tangy scent sourdough bread rise bakery rack
1302,1802,,,emergency personnel conduct drill perfect response time high stake crisis simulation,,False,,emergency personnel conduct drill perfect response time high stake crisis simulation
215,215,,,sweet scent strawberry blend tartness rhubarb,,True,,sweet scent strawberry blend tartness rhubarb
486,986,,,cargo operator balance schedule prevent port congestion container shipment,,False,,cargo operator balance schedule prevent port congestion container shipment
27,27,,,warm asphalt rain exude rich mineral like scent,,True,,warm asphalt rain exude rich mineral like scent
812,1312,,,opera house host gala finance scholarship benefit vocal performance prodigy,,False,,opera house host gala finance scholarship benefit vocal performance prodigy
25,525,,,drift cloud form imaginary creature float lazily azure sky,,False,,drift cloud form imaginary creature float lazily azure sky
1178,1678,,,student observe botanical crosspollination understand underlying concept enrich biology curricular,,False,,student observe botanical crosspollination understand underlying concept enrich biology curricular
1284,1784,,,folk band harmonize refrain pass tradition young festival bind generation,,False,,folk band harmonize refrain pass tradition young festival bind generation
138,638,,,restoration crew reintroduce floral safeguard biodiversity disturbed region,,False,,restoration crew reintroduce floral safeguard biodiversity disturbed region
302,302,,,warm chocolatey aroma cocoa fill cozy,,True,,warm chocolatey aroma cocoa fill cozy
218,718,,,firefighter conduct drill training recruit highrise emergency response scenario,,False,,firefighter conduct drill training recruit highrise emergency response scenario
191,691,,,language interpreter assist foreign delegate bridge communication gap negotiation,,False,,language interpreter assist foreign delegate bridge communication gap negotiation
1304,1804,,,basketball scout observe prospect evaluate athletic prowess tournament showcase event,,False,,basketball scout observe prospect evaluate athletic prowess tournament showcase event
823,1323,,,weaver braid mat sell craft support local fair trade cooperative worldwide,,False,,weaver braid mat sell craft support local fair trade cooperative worldwide
124,624,,,rise equity market encourage investor prompt portfolio adjustment worldwide recently,,False,,rise equity market encourage investor prompt portfolio adjustment worldwide recently
7,7,,,unheated lavender field exude calming floral aroma,,True,,unheated lavender field exude calming floral aroma
256,256,,,faint burn sugar aroma come caramelize top,,True,,faint burn sugar aroma come caramelize top
303,803,,,mythical beast feature prominently dominate popular graphic novel worldwide year,,False,,mythical beast feature prominently dominate popular graphic novel worldwide year
25,25,,,acrid scent sulfur follow striking match,,True,,acrid scent sulfur follow striking match
336,336,,,sharp tart scent cranberry add brightness sauce,,True,,sharp tart scent cranberry add brightness sauce
72,572,,,cheerful volunteer plant young seedling promote sustainability neglect urban district,,False,,cheerful volunteer plant young seedling promote sustainability neglect urban district
47,47,,,smell wet dog rain overwhelming,,True,,smell wet dog rain overwhelming
853,1353,,,revolutionary orator ignite uprising mobilize citizen political reformation agenda,,False,,revolutionary orator ignite uprising mobilize citizen political reformation agenda
106,106,,,acrid scent burn hair waft curl iron,,True,,acrid scent burn hair waft curl iron
349,349,,,fresh earthy smell pine cone linger forest clearing,,True,,fresh earthy smell pine cone linger forest clearing
55,55,,,sharp bite ammonia sting nostril lab,,True,,sharp bite ammonia sting nostril lab
238,238,,,acrid smell burn wire fill small electronic workshop,,True,,acrid smell burn wire fill small electronic workshop
213,213,,,sharp chemical smell paint thinner linger studio,,True,,sharp chemical smell paint thinner linger studio
120,120,,,sharp scent freshly grate ginger tingle nose,,True,,sharp scent freshly grate ginger tingle nose
677,1177,,,official print currency fortify economy regional market globally,,False,,official print currency fortify economy regional market globally
547,1047,,,donor finance expansion improve child hospital situate community globally,,False,,donor finance expansion improve child hospital situate community globally
293,793,,,parlor athlete train obstacle refine agility urban navigation drill,,False,,parlor athlete train obstacle refine agility urban navigation drill
72,72,,,sweet milky scent coconut oil linger skin,,True,,sweet milky scent coconut oil linger skin
422,922,,,high altitude pilot endure reduce oxygen crossing route meteorological condition,,False,,high altitude pilot endure reduce oxygen crossing route meteorological condition
312,812,,,island authority limit tourism preserve cultural tradition careful governmental oversight,,False,,island authority limit tourism preserve cultural tradition careful governmental oversight
1082,1582,,,theater critic pen review influence interest lesser know dramatic production,,False,,theater critic pen review influence interest lesser know dramatic production
77,77,,,ripe tomato stand smell earthy fresh tangy,,True,,ripe tomato stand smell earthy fresh tangy
444,944,,,scientist develop guideline mitigate ecological hazard link industrial expansion,,False,,scientist develop guideline mitigate ecological hazard link industrial expansion
701,1201,,,street barber offer haircut revitalize tradition overshadow salon expansion,,False,,street barber offer haircut revitalize tradition overshadow salon expansion
45,45,,,faint whiff tar saltwater define atmosphere,,True,,faint whiff tar saltwater define atmosphere
1036,1536,,,utility crew repair grid restore electricity massive region wide blackout happen,,False,,utility crew repair grid restore electricity massive region wide blackout happen
23,523,,,great pyramid stand majestically scorch wind endless desert sand,,False,,great pyramid stand majestically scorch wind endless desert sand
232,232,,,sour acidic smell vinegar rise cleaning bucket,,True,,sour acidic smell vinegar rise cleaning bucket
