,Unnamed: 0,filename,sentence_id,text,labels,contains_ref,spellchecked_text,normalized_text,Unnamed: 0.1,Number
845,301,,,"Renowned orators captivated audiences, delivering speeches on humanitarian achievements worldwide.",,False,Renowned orators captivated audiences delivering speeches on humanitarian achievements worldwide,renowned orator captivate audience deliver speech humanitarian achievement worldwide,845.0,402.0
445,445,,,"A faint, salty sea breeze carried the aroma of wet sand.",,True,A faint salty sea breeze carried the aroma of wet sand,faint salty sea breeze carry aroma wet sand,445.0,446.0
1436,892,,,"Caterers planned menus, balancing nutrition against budget constraints for conferences.",,False,Caterers planned menus balancing nutrition against budget constraints for conferences,caterer plan menu balance nutrition budget constraint conference,1436.0,993.0
432,432,,,"The pungent, sharp smell of onions filled the bustling food market.",,True,The pungent sharp smell of onions filled the bustling food market,pungent sharp smell onion fill bustle food market,432.0,433.0
1455,911,,,"Language teachers introduced conversation drills, boosting vocabulary among adult evening classes.",,False,Language teachers introduced conversation drills boosting vocabulary among adult evening classes,language teacher introduce conversation drill boost vocabulary adult evening class,1455.0,1012.0
865,321,,,"Marketing strategists conducted focus groups, shaping perception through advertising campaigns.",,False,Marketing strategists conducted focus groups shaping perception through advertising campaigns,marketing strategist conduct focus group shape perception advertising campaign,865.0,422.0
1654,1110,,,"Drone footage aided cartographers, generating precise topographical charts across wilderness.",,False,Drone footage aided cartographers generating precise topographical charts across wilderness,drone footage aid cartographer generate precise topographical chart wilderness,1654.0,1211.0
1625,1081,,,"Steel magnates financed apprenticeships, ensuring future generations maintained essential foundry operations.",,False,Steel magnates financed apprenticeships ensuring future generations maintained essential foundry operations,steel magnate finance apprenticeship ensure future generation maintain essential foundry operation,1625.0,1182.0
1934,1390,,,"Animators sketched storyboards, visualizing sequential frames driving dynamic action sequences.",,False,Animators sketched storyboards visualizing sequential frames driving dynamic action sequences,animator sketch storyboard visualize sequential frame drive dynamic action sequence,1934.0,1493.0
1937,1393,,,"Drama students memorized lines, hoping for breakthrough roles in local productions.",,False,Drama students memorized lines hoping for breakthrough roles in local productions,drama student memorize line hope breakthrough role local production,1937.0,1496.0
1087,543,,,"Judges delivered verdicts, balancing factual evidence against governing legal precedents.",,False,Judges delivered verdicts balancing factual evidence against governing legal precedents,judge deliver verdict balance factual evidence govern legal precedent,1087.0,644.0
259,259,,,"The sharp, citrusy smell of grapefruit cleaner brightened the morning chores.",,True,The sharp citrus smell of grapefruit cleaner brightened the morning chores,sharp citrus smell grapefruit cleaner brighten morning chore,259.0,260.0
427,427,,,"The sharp, tangy smell of barbecue sauce coated the grilled ribs.",,True,The sharp tangy smell of barbecue sauce coated the grilled ribs,sharp tangy smell barbecue sauce coat grill rib,427.0,428.0
856,312,,,"Tribal elders recounted legends, nurturing bonds across generations within communities.",,False,Tribal elders recounted legends nurturing bonds across generations within communities,elder recount legend nurture bond generation community,856.0,413.0
693,149,,,"Parades showcased local traditions, featuring elaborate floats during carnival celebrations.",,False,Parades showcased local traditions featuring elaborate floats during carnival celebrations,parade showcase local tradition feature elaborate float carnival celebration,693.0,150.0
1968,1424,,,"Triage nurses prioritized arrivals, easing burdens plaguing busy emergency department staff.",,False,Triage nurses prioritized arrivals easing burdens plaguing busy emergency department staff,triage nurse prioritize arrival ease burden plague busy emergency department staff,1968.0,1527.0
1565,1021,,,"Delivery cyclists navigated shortcuts, optimizing routes in congested metropolitan districts.",,False,Delivery cyclists navigated shortcuts optimizing routes in congested metropolitan districts,delivery cyclist navigate shortcut optimize route congested metropolitan district,1565.0,1122.0
426,426,,,"The fresh, crisp aroma of cucumbers brightened the garden salad.",,True,The fresh crisp aroma of cucumbers brightened the garden salad,fresh crisp aroma cucumber brighten garden salad,426.0,427.0
99,99,,,"The forest floor smelled damp, rich, and alive after the rain.",,True,The forest floor smelled damp rich and alive after the rain,forest floor smell damp rich alive rain,99.0,100.0
361,361,,,"The sweet, fruity aroma of ripe bananas filled the smoothie stand.",,True,The sweet fruity aroma of ripe bananas filled the smoothie stand,sweet fruity aroma ripe banana fill smoothie stand,361.0,362.0
409,409,,,'92s stall.,,True,'92s stall,stall,409.0,410.0
1763,1219,,,"Drone journalists captured footage, providing firsthand accounts of far-flung conflict regions.",,False,Drone journalists captured footage providing firsthand accounts of far-flung conflict regions,drone journalist capture footage provide firsthand account far fling conflict region,1763.0,1321.0
1061,517,,,"Government liaisons coordinated summits, unifying political figures through negotiated agreements.",,False,Government liaisons coordinated summits unifying political figures through negotiated agreements,government liaison coordinate summit unify political figure negotiate agreement,1061.0,618.0
1347,803,,,"Amateur bakers tested techniques, perfecting pastries for future televised cooking competitions.",,False,Amateur bakers tested techniques perfecting pastries for future televised cooking competitions,amateur baker test technique perfect pastry future televise cooking competition,1347.0,904.0
544,0,,,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves.,,False,A fearless diver plumbed unexplored reefs beneath gleaming tropical waves,fearless diver plumb unexplored reef gleam tropical wave,544.0,1.0
907,363,,,"Flight schools introduced simulators, strengthening pilot skills under flight parameters.",,False,Flight schools introduced simulators strengthening pilot skills under flight parameters,flight school introduce simulator strengthen pilot skill flight parameter,907.0,464.0
1083,539,,,"Whale watchers documented breaches, analyzing migrations for marine research projects.",,False,Whale watchers documented breaches analyzing migrations for marine research projects,whale watcher document breach analyze migration marine research project,1083.0,640.0
507,507,,,"The smoky, leathery smell of worn boots filled the small cabin.",,True,The smoky leathery smell of worn boots filled the small cabin,smoky leathery smell wear boot fill small cabin,507.0,508.0
124,124,,,A faint hint of sawdust lingered on the carpenter,,True,A faint hint of sawdust lingered on the carpenter,faint hint sawdust linger carpenter,124.0,125.0
1341,797,,,"Hackers deciphered encryption keys, accessing restricted servers containing research data.",,False,Hackers deciphered encryption keys accessing restricted servers containing research data,hacker decipher encryption key access restrict server contain research datum,1341.0,898.0
695,151,,,"Chess grandmasters calculated strategies, outmaneuvering rivals under intense tournament pressure.",,False,Chess grandmasters calculated strategies outmaneuvering rivals under intense tournament pressure,chess grandmaster calculate strategy outmaneuver rival intense tournament pressure,695.0,152.0
1080,536,,,"Astronomers trained novices, emphasizing precision while tracking celestial phenomena nightly.",,False,Astronomers trained novices emphasizing precision while tracking celestial phenomena nightly,astronomer train novice emphasize precision track celestial phenomena nightly,1080.0,637.0
2067,1523,,,"Finance departments enforced spending caps, preventing fiscal disasters within municipal agencies.",,False,Finance departments enforced spending caps preventing fiscal disasters within municipal agencies,finance department enforce spending cap prevent fiscal disaster municipal agency,2067.0,1626.0
1940,1396,,,"Spelunkers investigated subterranean tunnels, discovering crystals formed over countless damp centuries.",,False,Spelunkers investigated subterranean tunnels discovering crystals formed over countless damp centuries,spelunker investigate subterranean tunnel discover crystal form countless damp century,1940.0,1499.0
1338,794,,,"Microchip manufacturers upgraded foundries, improving yields while reducing failure rates.",,False,Microchip manufacturers upgraded foundries improving yields while reducing failure rates,microchip manufacturer upgrade foundry improve yield reduce failure rate,1338.0,895.0
1610,1066,,,"Stage managers cued lighting, orchestrating drama transitions for immersive audience experiences.",,False,Stage managers cued lighting orchestrating drama transitions for immerse audience experiences,stage manager cue lighting orchestrate drama transition immerse audience experience,1610.0,1167.0
976,432,,,"Pilot training schools taught aerodynamics, building confidence among airline captains.",,False,Pilot training schools taught aerodynamics building confidence among airline captains,pilot training school teach aerodynamic build confidence airline captain,976.0,533.0
65,65,,,"Baking chocolate chip cookies filled the kitchen with warm, sugary notes.",,True,Baking chocolate chip cookies filled the kitchen with warm sugary notes,bake chocolate chip cookie fill kitchen warm sugary note,65.0,66.0
1599,1055,,,"Editor-in-chief compiled articles, curating stories aimed at diverse global readerships.",,False,Editor-in-chief compiled articles curating stories aimed at diverse global readerships,editor chief compile article curate story aim diverse global readership,1599.0,1156.0
2013,1469,,,"Surf lifeguards roamed beaches, overseeing conditions for visitors seeking aquatic excitement.",,False,Surf lifeguards roamed beaches overseeing conditions for visitors seeking aquatic excitement,surf lifeguard roam beach oversee condition visitor seek aquatic excitement,2013.0,1572.0
2098,1554,,,"Futurist authors created anthologies, envisioning utopian societies transcending contemporary socioeconomic hurdles.",,False,Futurist authors created anthologies envisioning utopian societies transcending contemporary socioeconomic hurdles,futurist author create anthology envision utopian society transcend contemporary socioeconomic hurdle,2098.0,1657.0
251,251,,,"A faint, musty smell of damp stone rose from the cellar.",,True,A faint musty smell of damp stone rose from the cellar,faint musty smell damp stone rise cellar,251.0,252.0
1848,1304,,,"Agricultural inspectors examined fields, verifying compliance with eco-friendly harvesting protocols daily.",,False,Agricultural inspectors examined fields verifying compliance with eco-friendly harvesting protocols daily,agricultural inspector examine field verify compliance eco friendly harvesting protocol daily,1848.0,1407.0
2133,1589,,,"University ensembles collaborated live, merging jazz improvisations with baroque structural motifs.",,False,University ensembles collaborated live merging jazz improvisations with baroque structural motifs,university ensemble collaborate live merge jazz improvisation baroque structural motif,2133.0,1692.0
1054,510,,,"Bookstore owners invited authors, hosting signings for appreciative reading communities.",,False,Bookstore owners invited authors hosting signings for appreciative reading communities,bookstore owner invite author host signing appreciative reading community,1054.0,611.0
1560,1016,,,"Buses transported pupils safely, ensuring timeliness for daily educational instruction.",,False,Buses transported pupils safely ensuring timeliness for daily educational instructions,bus transport pupil safely ensure timeliness daily educational instruction,1560.0,1117.0
2111,1567,,,"Aid agencies transported generators, restoring electricity in settlements battered by cyclones.",,False,Aid agencies transported generators restoring electricity in settlements battered by cyclones,aid agency transport generator restore electricity settlement batter cyclone,2111.0,1670.0
963,419,,,"Governors appointed committees, distributing tasks aimed at expanding welfare programs.",,False,Governors appointed committees distributing tasks aimed at expanding welfare programs,governor appoint committee distribute task aim expand welfare program,963.0,520.0
1808,1264,,,"Tea merchants arranged seminars, teaching newcomers regional brewing techniques centuries old.",,False,Tea merchants arranged seminars teaching newcomers regional brewing techniques centuries old,tea merchant arrange seminar teach newcomer regional brewing technique century old,1808.0,1366.0
1190,646,,,"Local filmmakers filmed epics, highlighting folklore among remote hillside communities.",,False,Local filmmakers filmed epics highlighting folklore among remote hillside communities,local filmmaker film epic highlight folklore remote hillside community,1190.0,747.0
944,400,,,"Skilled tailors redesigned costumes, capturing period authenticity for historical reenactments.",,False,Skilled tailors redesigned costumes capturing period authenticity for historical reenactments,skilled tailor redesign costume capture period authenticity historical reenactment,944.0,501.0
1948,1404,,,"Sports therapists treated sprains, speeding recovery for sidelined collegiate athletic hopefuls.",,False,Sports therapists treated sprains speeding recovery for sidelined collegiate athletic hopefuls,sport therapist treat sprain speed recovery sideline collegiate athletic hopeful,1948.0,1507.0
1004,460,,,"Expedition members charted caverns, mapping streams flowing beneath limestone formations.",,False,Expedition members charted caverns mapping streams flowing beneath limestone formations,expedition member chart cavern map stream flow limestone formation,1004.0,561.0
254,254,,,"A faint, spicy aroma of black pepper lingered on the cutting board.",,True,A faint spicy aroma of black pepper lingered on the cutting board,faint spicy aroma black pepper linger cutting board,254.0,255.0
1381,837,,,"Composers merged electronic elements, pioneering genres that enthralled mainstream music fans.",,False,Composers merged electronic elements pioneering genres that enthralled mainstream music fans,composer merge electronic element pioneer genre enthral mainstream music fan,1381.0,938.0
1910,1366,,,"Theater buffs formed blogs, exchanging reflections regarding iconic Shakespearean soliloquies performed.",,False,Theater buffs formed blogs exchanging reflections regarding iconic Shakespearean soliloquies performed,theater buff form blog exchange reflection iconic shakespearean soliloquy perform,1910.0,1469.0
613,69,,,Eager surfers watched massive waves forming beyond the jagged coastal rocks.,,False,Eager surfers watched massive waves forming beyond the jagged coastal rocks,eager surfer watch massive wave form jagged coastal rock,613.0,70.0
185,185,,,The tangy smell of barbecue sauce lingered after the cookout.,,True,The tangy smell of barbecue sauce lingered after the cookout,tangy smell barbecue sauce linger cookout,185.0,186.0
647,103,,,"Diligent nurses hurried between wards, ensuring care for every patient.",,False,Diligent nurses hurried between wards ensuring care for every patient,diligent nurse hurry ward ensure care patient,647.0,104.0
212,212,,,"The rich, chocolatey aroma of brownies baking spread through the house.",,True,The rich chocolatey aroma of brownies baking spread through the house,rich chocolatey aroma brownie bake spread house,212.0,213.0
1630,1086,,,"Independent producers launched crowdfunding, rallying global supporters behind documentary film projects.",,False,"Independent producers launched crowdfunding, rallying global supporters behind documentary film projects",independent producer launch crowdfunding rally global supporter documentary film project,1630.0,1187.0
939,395,,,"Pastoral counselors guided couples, reinforcing emotional health during marital transitions.",,False,Pastoral counselors guided couples reinforcing emotional health during marital transitions,pastoral counselor guide couple reinforce emotional health marital transition,939.0,496.0
316,316,,,The zesty aroma of lemon zest filled the air during baking.,,True,The zesty aroma of lemon zest filled the air during baking,zesty aroma lemon zest fill air bake,316.0,317.0
134,134,,,"Chopped onions filled the air with a sharp, pungent scent.",,True,Chopped onions filled the air with a sharp pungent scent,chop onion fill air sharp pungent scent,134.0,135.0
96,96,,,'92s musty scent was mixed with hay and manure.,,True,'92s musty scent was mixed with hay and manure,musty scent mix hay manure,96.0,97.0
2048,1504,,,"Reporters interviewed neighbors, detailing neighborhood transformations sparked by large infrastructure grants.",,False,Reporters interviewed neighbors detailing neighborhood transformations sparked by large infrastructure grants,reporter interview neighbor detail neighborhood transformation spark large infrastructure grant,2048.0,1607.0
715,171,,,"Horse trainers supervised stable hands, maintaining routines for arrived colts.",,False,Horse trainers supervised stable hands maintaining routines for arrived colts,horse trainer supervise stable hand maintain routine arrive colt,715.0,172.0
2055,1511,,,"Pioneer pilots flew prototypes, confirming performance thresholds in specialized aerospace testing.",,False,Pioneer pilots flew prototypes confirming performance thresholds in specialized aerospace testing,pioneer pilot fly prototype confirm performance threshold specialized aerospace testing,2055.0,1614.0
1748,1204,,,"Developers built prototypes, testing hardware components for next-generation gaming consoles worldwide.",,False,Developers built prototypes testing hardware components for next-generation gaming consoles worldwide,developer build prototype test hardware component generation gaming console worldwide,1748.0,1306.0
188,188,,,"A light, airy floral scent came from the blooming tulips.",,True,A light airy floral scent came from the blooming tulips,light airy floral scent come bloom tulip,188.0,189.0
2045,1501,,,"Expedition crews scaled glaciers, testing equipment vital for polar exploration missions.",,False,Expedition crews scaled glaciers testing equipment vital for polar exploration missions,expedition crew scale glacier test equipment vital polar exploration mission,2045.0,1604.0
321,321,,,"The earthy, smoky smell of tobacco hung in the wooden cigar box.",,True,The earthy smoky smell of tobacco hung in the wooden cigar box,earthy smoky smell tobacco hang wooden cigar box,321.0,322.0
307,307,,,'92s cupboard.,,True,'92s cupboard,cupboard,307.0,308.0
942,398,,,"Security consultants audited networks, detecting vulnerabilities impacting operations across sectors.",,False,Security consultants audited networks detecting vulnerabilities impacting operations across sectors,security consultant audit network detect vulnerability impact operation sector,942.0,499.0
2044,1500,,,"DNA analysts revised databases, combining fragments that clarified paternal lineage links.",,False,na analysts revised databases combining fragments that clarified paternal lineage links,analyst revise database combine fragment clarify paternal lineage link,2044.0,1603.0
1342,798,,,"Farmers employed pollination drones, optimizing orchard yields under declining populations.",,False,Farmers employed pollination drones optimizing orchard yields under declining populations,farmer employ pollination drone optimize orchard yield decline population,1342.0,899.0
1344,800,,,"Mechanics replaced transmissions, boosting reliability across trucking fleets traversing nationwide highways.",,False,Mechanics replaced transmissions boosting reliability across trucking fleets traversing nationwide highways,mechanic replace transmission boost reliability trucking fleet traverse nationwide highway,1344.0,901.0
1983,1439,,,"Curators digitized postcards, preserving vintage travel art highlighting regional nostalgia.",,False,Curators digitized postcards preserving vintage travel art highlighting regional nostalgia,curator digitize postcard preserve vintage travel art highlight regional nostalgia,1983.0,1542.0
1287,743,,,"Gem collectors organized exhibits, displaying minerals gleaned from distant quarries.",,False,Gem collectors organized exhibits displaying minerals gleaned from distant quarries,gem collector organize exhibit display mineral glean distant quarry,1287.0,844.0
1285,741,,,"Mentoring circles empowered novices, bridging skill gaps within software industries.",,False,Mentoring circles empowered novices bridging skill gaps within software industries,mentor circle empower novice bridging skill gap software industry,1285.0,842.0
1938,1394,,,"Historical cartographers redrew boundaries, reflecting treaties enacted after extended territorial disputes.",,False,Historical cartographers redrew boundaries reflecting treaties enacted after extended territorial disputes,historical cartographer redrew boundary reflect treaty enact extend territorial dispute,1938.0,1497.0
210,210,,,"The sweet, citrusy tang of tangerines perfumed the market stall.",,True,The sweet citrus tang of tangerines perfumed the market stall,sweet citrus tang tangerine perfume market stall,210.0,211.0
480,480,,,'92s studio.,,True,'92s studio,studio,480.0,481.0
710,166,,,"Ceremonial drummers performed patterns, uniting dancers across enormous stadium grounds.",,False,Ceremonial drummers performed patterns uniting dancers across enormous stadium grounds,ceremonial drummer perform pattern unite dancer enormous stadium ground,710.0,167.0
1467,923,,,"Astrophysicists measured gravitational waves, unlocking insights into cosmic collisions beyond telescopes.",,False,Astrophysicists measured gravitational waves unlocking insights into cosmic collisions beyond telescopes,astrophysicist measure gravitational wave unlock insight cosmic collision telescope,1467.0,1024.0
220,220,,,"A briny, salty ocean smell accompanied the sound of crashing waves.",,True,A briny salty ocean smell accompanied the sound of crashing waves,briny salty ocean smell accompany sound crash wave,220.0,221.0
1766,1222,,,"Teaching hospitals trained interns, cultivating skilled practitioners for rigorous patient care.",,False,Teaching hospitals trained interns cultivating skilled practitioners for rigorous patient care,teach hospital train intern cultivate skilled practitioner rigorous patient care,1766.0,1324.0
237,237,,,The earthy scent of damp wood chips filled the garden paths.,,True,The earthy scent of damp wood chips filled the garden paths,earthy scent damp wood chip fill garden path,237.0,238.0
817,273,,,"Elder statesmen shared wisdom, guiding novices through shifting diplomatic landscapes abroad.",,False,Elder statesmen shared wisdom guiding novices through shifting diplomatic landscapes abroad,eld statesman share wisdom guiding novice shift diplomatic landscape abroad,817.0,374.0
1762,1218,,,"Coastal watchers compiled tide timetables, guiding surfers across shifting sandbars carefully.",,False,Coastal watchers compiled tide timetables guiding surfers across shifting sandbars carefully,coastal watcher compile tide timetable guide surfer shift sandbar carefully,1762.0,1320.0
1925,1381,,,"Musher teams prepared sleds, trekking polar landscapes under subzero, windswept conditions.",,False,Musher teams prepared sleds trekking polar landscapes under subzero windswept conditions,musher team prepare sled trek polar landscape subzero windswept condition,1925.0,1484.0
1572,1028,,,"Public schools introduced coding, empowering children",,False,Public schools introduced coding empowering children,public school introduce code empower child,1572.0,1129.0
705,161,,,"Festive choirs harmonized melodies, inspiring concertgoers under holiday lighting arrangements.",,False,Festive choirs harmonized melodies inspiring concertgoers under holiday lighting arrangements,festive choir harmonize melody inspire concertgoer holiday lighting arrangement,705.0,162.0
1676,1132,,,"Plastic recycling initiatives soared, encouraging citizens to reduce waste volumes.",,False,Plastic recycling initiatives soared encouraging citizens to reduce waste volumes,plastic recycling initiative soar encourage citizen reduce waste volume,1676.0,1233.0
2128,1584,,,"Track coaches supervised workouts, building stamina within sprint, middle, and distance events.",,False,Track coaches supervised workouts building stamina within sprint middle and distance events,track coach supervise workout build stamina sprint middle distance event,2128.0,1687.0
2014,1470,,,"Board game designers tested mechanics, refining strategy elements for balanced play.",,False,Board game designers tested mechanics refining strategy elements for balanced play,game designer test mechanic refining strategy element balanced play,2014.0,1573.0
13,13,,,Sweet caramelized sugar drifted up from the carnival popcorn stand.,,True,Sweet caramelized sugar drifted up from the carnival popcorn stand,sweet caramelized sugar drift carnival popcorn stand,13.0,14.0
543,543,,,},,True,},,543.0,544.0
1018,474,,,"Opera directors finalized costumes, elevating emotional intensity throughout stage productions.",,False,Opera directors finalized costumes elevating emotional intensity throughout stage productions,opera director finalize costume elevate emotional intensity stage production,1018.0,575.0
2015,1471,,,"Activists disarmed mines, freeing civil populations trapped by longstanding hidden dangers.",,False,Activists disarmed mines freeing civil populations trapped by longstanding hidden dangers,activist disarm mine free civil population trap longstande hide danger,2015.0,1574.0
2049,1505,,,"Think tank leaders convened panels, shaping reforms addressing modern socioeconomic challenges.",,False,Think tank leaders convened panels shaping reforms addressing modern socioeconomic challenges,think tank leader convene panel shape reform address modern socioeconomic challenge,2049.0,1608.0
368,368,,,A faintly herbal smell rose from the chamomile tea being steeped.,,True,A faintly herbal smell rose from the chamomile tea being steeped,faintly herbal smell rise chamomile tea steep,368.0,369.0
281,281,,,"The sweet, fruity scent of ripe peaches perfumed the summer market.",,True,The sweet fruity scent of ripe peaches perfumed the summer market,sweet fruity scent ripe peach perfume summer market,281.0,282.0
1691,1147,,,"Archaeological digs revealed pottery, illuminating trade relationships across ancient settlements.",,False,Archaeological digs revealed pottery illuminating trade relationships across ancient settlements,archaeological dig reveal pottery illuminate trade relationship ancient settlement,1691.0,1248.0
420,420,,,"The smoky, herbal scent of thyme rose from the bubbling soup pot.",,True,The smoky herbal scent of thyme rose from the bubbling soup pot,smoky herbal scent thyme rise bubble soup pot,420.0,421.0
1179,635,,,"Healers practiced acupuncture, aiding patients with ailments through noninvasive needles.",,False,Healers practiced acupuncture aiding patients with ailments through noninvasive needles,healer practice acupuncture aid patient ailment noninvasive needle,1179.0,736.0
382,382,,,"A faint, spicy anise scent rose from the licorice candy jar.",,True,A faint spicy anise scent rose from the licorice candy jar,faint spicy anise scent rise licorice candy jar,382.0,383.0
1913,1369,,,"Expert anglers refined hooks, netting champion trout in spinning reel contests.",,False,Expert anglers refined hooks netting champion trout in spinning reel contests,expert angler refine hook net champion trout spin reel contest,1913.0,1472.0
861,317,,,"Solar engineers installed panels, reducing carbon footprints across residential neighborhoods.",,False,Solar engineers installed panels reducing carbon footprints across residential neighborhoods,solar engineer instal panel reduce carbon footprint residential neighborhood,861.0,418.0
422,422,,,"The earthy, nutty aroma of brown rice steamed through the pot lid.",,True,The earthy nutty aroma of brown rice steamed through the pot lid,earthy nutty aroma brown rice steam pot lid,422.0,423.0
1982,1438,,,"Botanists cross-referenced samples, confirming new species found inside tropical forest canopies.",,False,Botanists cross-referenced samples confirming new species found inside tropical forest canopies,botanist cross reference sample confirm new specie find tropical forest canopy,1982.0,1541.0
464,464,,,"The pungent, fermented smell of miso paste enriched the hearty soup.",,True,The pungent fermented smell of miso paste enriched the hearty soup,pungent ferment smell miso enrich hearty soup,464.0,465.0
1655,1111,,,"Congress updated policies, modifying labor regulations, strengthening worker representation nationwide.",,False,Congress updated policies modifying labor regulations strengthening worker representation nationwide,update policy modify labor regulation strengthen worker representation nationwide,1655.0,1212.0
605,61,,,Skilled astronomers tracked planetary alignments through massive telescopes atop remote observatories.,,False,Skilled astronomers tracked planetary alignments through massive telescopes atop remote observatories,skilled astronomer track planetary alignment massive telescope remote observatory,605.0,62.0
342,342,,,'92s kitchen.,,True,'92s kitchen,kitchen,342.0,343.0
1928,1384,,,"Turf managers aerated fields, preserving pitch quality for high-level sports tournaments.",,False,Turf managers aerated fields preserving pitch quality for high-level sports tournaments,turf manager aerate field preserve pitch quality high level sport tournament,1928.0,1487.0
1017,473,,,"Yearly regattas showcased sailors, uniting yachting clubs for aquatic contests.",,False,Yearly regattas showcased sailors uniting yachting clubs for aquatic contests,yearly regatta showcase sailor unite yachting club aquatic contest,1017.0,574.0
1085,541,,,"Boat captains logged coordinates, choosing passages within ocean shipping lanes.",,False,Boat captains logged coordinates choosing passages within ocean shipping lanes,boat captain log coordinate choose passage ocean shipping lane,1085.0,642.0
121,121,,,A hint of wet clay mingled with the pottery studio air.,,True,A hint of wet clay mingled with the pottery studio air,hint wet clay mingle pottery studio air,121.0,122.0
618,74,,,"Red foxes roamed farmland edges, stalking rodents scurrying between fields.",,False,Red foxes roamed farmland edges stalking rodents scurrying between fields,red fox roam farmland edge stalk rodent scurry field,618.0,75.0
1278,734,,,"Novel viruses emerged, prompting quarantines mandated under emergency health protocols.",,False,Novel viruses emerged prompting quarantines mandated under emergency health protocols,novel virus emerge prompt quarantine mandate emergency health protocol,1278.0,835.0
552,8,,,Professional dancers leaped elegantly across polished floors before cheering spectators.,,False,Professional dancers leaped elegantly across polished floors before cheering spectators,professional dancer leap elegantly polished floor cheer spectator,552.0,9.0
1994,1450,,,"Ecological instructors examined pollinators, enlightening students on keystone species sustaining crops.",,False,Ecological instructors examined pollinators enlightening students on keystone species sustaining crops,ecological instructor examine pollinator enlighten student specie sustain crop,1994.0,1553.0
1293,749,,,"Librarians curated multilingual collections, assisting refugees adjusting inside cultural settings.",,False,Librarians curated multilingual collections assisting refugees adjusting inside cultural settings,librarian curate multilingual collection assist refugee adjust cultural setting,1293.0,850.0
1521,977,,,"Teen activists taught upcycling, transforming discarded materials into purposeful daily objects.",,False,"Teen activists taught upcycling, transforming discarded materials into purposeful daily objects",teen activist teach upcycle transform discard material purposeful daily object,1521.0,1078.0
